#GC Content (%)	Sample
1.0	0.0
2.0	2.256775969849473E-6
3.0	2.256775969849473E-6
4.0	1.1283879849247364E-5
5.0	1.579743178894631E-5
6.0	2.48245356683442E-5
7.0	4.739229536683893E-5
8.0	5.190584730653787E-5
9.0	1.0381169461307576E-4
10.0	1.1283879849247365E-4
11.0	1.7377174967840944E-4
12.0	2.076233892261515E-4
13.0	2.4373180474374307E-4
14.0	3.3400284353772206E-4
15.0	3.836519148744104E-4
16.0	5.168016970955293E-4
17.0	6.431811514070999E-4
18.0	7.627902778091219E-4
19.0	8.891697321206924E-4
20.0	0.0010990498973166933
21.0	0.0013134436144523933
22.0	0.0016090812665026744
23.0	0.00205592290853287
24.0	0.002690076956060572
25.0	0.003965155379025524
26.0	0.004533862923427591
27.0	0.006901220915799687
28.0	0.009383674482634108
29.0	0.012534133736543975
30.0	0.017034145020423823
31.0	0.023276387353027464
32.0	0.02908532869942001
33.0	0.03683735415585295
34.0	0.044232809009049676
35.0	0.0530522894992214
36.0	0.0599309426553226
37.0	0.06668772990905193
38.0	0.06972535036446932
39.0	0.07141341878991672
40.0	0.07061452009659
41.0	0.0670285030804992
42.0	0.06118571009455892
43.0	0.054544018415291905
44.0	0.046643045744848906
45.0	0.03917537406061701
46.0	0.03219065243393288
47.0	0.02571596217643474
48.0	0.019902507278102503
49.0	0.015578524519870912
50.0	0.012369389090744962
51.0	0.011010809956895577
52.0	0.006921531899528334
53.0	0.0052537744578095725
54.0	0.003394191058653607
55.0	0.0020988016519600102
56.0	0.0014872153641308028
57.0	9.523594592764776E-4
58.0	6.680056870754441E-4
59.0	4.355577621809483E-4
60.0	2.9563765205028097E-4
61.0	2.4373180474374312E-4
62.0	1.1509557446232311E-4
63.0	6.996005506533367E-5
64.0	6.996005506533368E-5
65.0	3.1594863577892616E-5
66.0	2.48245356683442E-5
67.0	2.708131163819368E-5
68.0	2.0310983728645256E-5
69.0	9.027103879397892E-6
70.0	9.027103879397892E-6
71.0	0.0
72.0	2.256775969849473E-6
73.0	2.256775969849473E-6
74.0	4.513551939698946E-6
75.0	9.027103879397892E-6
76.0	0.0
77.0	0.0
78.0	2.256775969849473E-6
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	4.513551939698946E-6
