#Position (bp)	insert size
15197.0	302.68465655664585
45590.0	301.69097222222223
75983.0	302.78024480500994
106376.0	303.01624068157616
136769.0	297.4206418039896
167162.0	302.25864727913637
197555.0	305.67061299657985
221485.0	300.4111514052584
236681.5	304.1977559607293
258341.0	301.5065844774447
288734.0	299.7669696969697
319127.0	302.2094029420248
349520.0	304.1250356023925
379913.0	306.8220264317181
410306.0	303.93964530892447
440699.0	301.1978231292517
471092.0	295.7800668151448
501485.0	301.451244813278
531878.0	302.09778194314276
562271.0	303.3760762607626
592664.0	299.4807063440157
623057.0	304.23934753661786
653450.0	306.56406391317455
683843.0	300.6391427670974
714236.0	303.4745655608215
744629.0	302.185625
775022.0	304.0160502442428
805415.0	304.14112784174785
835808.0	302.6840330983757
866201.0	301.946562760924
896594.0	304.96160990712076
926987.0	302.29255751014887
957380.0	301.8635127786841
987773.0	303.2156626506024
1018166.0	301.360097323601
1038382.5	288.99933020763564
1053579.0	293.4571333995366
1078952.0	300.4386257505003
1109345.0	302.3388888888889
1139738.0	300.8715801228364
1170131.0	298.6822311963655
1200524.0	299.7242636746143
1230917.0	303.75316107751513
1261310.0	297.7129266927812
1291703.0	302.4126747991669
1322096.0	304.7398235126672
1348657.5	290.60178077985876
1363854.0	294.9716666666667
1382882.0	302.54585930543186
1413275.0	303.6732607978899
1443668.0	303.4985110184634
1474061.0	291.8751515151515
1504454.0	303.4558152027935
1534847.0	297.9450613676213
1565240.0	298.2577752871953
1595633.0	298.9461025789626
1626026.0	303.1321890996688
1656419.0	301.99319286871963
1686812.0	302.1878238341969
1717205.0	300.9239646978954
1747598.0	303.0862250262881
1777991.0	300.21824
1808384.0	298.16218441273327
1838777.0	304.4553178099434
1869170.0	301.0161795407098
1899563.0	299.72246926497513
1929956.0	303.07287449392715
1960349.0	298.9220615964802
1990742.0	299.9192546583851
2021135.0	301.70517711171664
2051528.0	305.11818458726776
2081921.0	303.90854672430993
2112314.0	318.6681021224239
2142707.0	299.2714962762356
2173100.0	299.18433469644543
2203493.0	301.9876088412592
2233886.0	301.39768238082695
2264279.0	306.3167883211679
2294672.0	301.6168012924071
2325065.0	298.4983164983165
2355458.0	298.803274741151
2385851.0	303.4775651082523
2416244.0	302.29751511081264
2446637.0	299.3301127214171
2477030.0	301.62042448477393
2507423.0	305.0607843137255
2537816.0	300.1778304682869
2568209.0	301.45939226519334
2598602.0	302.088868101029
2628995.0	301.71043106284964
2659388.0	310.3084323712507
2689781.0	302.1365812447198
2720174.0	302.01806710639516
2750567.0	300.6129492298916
2780960.0	305.0571428571429
2811353.0	305.9271364317841
2841746.0	297.8102658111824
2872139.0	300.67192268565617
2889645.5	306.70750988142294
2904842.0	299.6935064935065
2932925.0	300.1298780487805
2963318.0	307.5614441868168
2993711.0	307.1399938328708
3024104.0	303.76545166402536
3054497.0	297.7542682926829
3084890.0	300.10252923579003
3115283.0	304.1011649294911
3145676.0	298.42723004694835
3176069.0	300.46997866504114
3206462.0	298.39942975635046
3236855.0	301.74246196403874
3267248.0	300.1544401544402
3297641.0	304.1070774862721
3322340.5	295.65644599303135
3337537.0	214.46280133000832
3358427.0	244.9527092534741
3388820.0	223.1625451325022
3410819.5	230.5468117408907
3426016.0	301.5722964763062
3449606.0	303.5059001512859
3479999.0	301.240044555834
3510392.0	300.38321596244134
3540785.0	301.3246029534689
3571178.0	302.5428326670474
3601571.0	299.6625475285171
3631964.0	300.8510019392372
3662357.0	302.8008498583569
3692750.0	302.2840382834208
3723143.0	302.3328659562535
3753536.0	303.0516447368421
3783929.0	302.9048165137615
3814322.0	302.0833804409271
3844715.0	299.1451787648971
3875108.0	299.17672123794574
3905501.0	304.62130325814536
3935894.0	304.3443922489724
3966287.0	301.975884747886
3987990.0	293.7529634898056
4003186.5	299.80327181208054
4027073.0	302.8015824710895
4057466.0	299.37621291932356
4087859.0	301.9092726818295
4118252.0	304.788877174486
4148645.0	297.72428827904594
4179038.0	303.24419204956115
4209431.0	303.08186760473296
4239824.0	304.42531183449955
4259839.0	302.5994029850746
4275035.5	296.8454545454546
4300610.0	305.57754182754184
4331003.0	297.6685147359206
4361396.0	302.3436800894855
4391789.0	300.82143833743504
4422182.0	299.11752516281825
4452575.0	305.71839951500453
4482968.0	304.61744749596124
4513361.0	307.31378569235494
4543754.0	300.9166185804963
4574147.0	298.6218138707765
4604540.0	304.23952838969905
4634933.0	300.81289506953226
4665326.0	297.4576474109548
4695719.0	301.9007203257125
4726112.0	302.1402660217654
4756505.0	297.534793814433
4786898.0	308.0322314049587
4817291.0	297.10072446833374
4847684.0	299.97110397629046
4878077.0	300.7527305825243
4908470.0	305.358574610245
4938863.0	304.17693059628544
4969256.0	302.70266315481416
4999649.0	304.87548406315165
5030042.0	300.29805942995756
5060435.0	306.49985193959134
5090828.0	299.1397002794006
5121221.0	303.0763157894737
5151614.0	300.43634225227873
5182007.0	297.50713063320023
5212400.0	306.4292375205705
5242793.0	300.75128748863983
5273186.0	298.6643099547511
5303579.0	302.04191063174113
5333972.0	296.70783981951496
5352383.0	299.3863636363636
5367579.5	297.9063122923588
5394758.0	300.49932840832776
5425151.0	303.54208654416124
5455544.0	299.130593385214
5485937.0	302.3450888953658
5516330.0	303.4350613154961
5546723.0	304.552304964539
5577116.0	306.47444464511466
5607509.0	304.38335396039605
5637902.0	297.97056921086676
5668295.0	307.29304482225655
5698688.0	299.1754489255225
5729081.0	299.43761348897533
5759474.0	304.5170551449687
5789867.0	302.3907734056988
5820260.0	297.8715571311699
5850653.0	302.2618314197704
5881046.0	308.2364161849711
5907241.5	297.84323832625836
5922438.0	297.8987150415722
5941832.0	299.3391899940441
5972225.0	303.12032950867905
6002618.0	304.05441055234957
6033011.0	303.1241173275394
6063404.0	299.9233095107202
6093797.0	298.580908032596
6124190.0	302.5336395568765
6154583.0	303.6839580209895
6184976.0	305.0149022042844
6215369.0	300.05478502080445
6245762.0	303.39885714285714
6276155.0	304.40086074392866
6306548.0	299.56892911010556
6336941.0	299.52504127682994
6367334.0	298.7210097291612
6397727.0	304.60443490701
6428120.0	305.8377218088151
6458513.0	300.7749445676275
6488906.0	299.25603296056505
6519299.0	301.24081515499427
6549692.0	299.28464322647363
6580085.0	302.4230330672748
6610478.0	302.871198568873
6640871.0	303.6051962722395
6660029.5	290.3386727688787
6675226.0	302.86488188976375
6701657.0	303.0824060150376
6732050.0	298.48813360679753
6762443.0	303.9516129032258
6792836.0	303.8387596899225
6823229.0	302.1413888888889
6853622.0	299.2308321964529
6884015.0	301.82237673830593
6914408.0	304.5586389164189
6944801.0	300.74558638083226
6975194.0	300.31945649031513
7005587.0	305.3976644130301
7035980.0	301.7977746870654
7066373.0	304.04592391304345
7096766.0	308.46636626971355
7127159.0	297.2751497005988
7157552.0	299.1398048008441
7187945.0	301.2436631234669
7218338.0	304.6896981014628
7248731.0	297.08517520215634
7279124.0	301.95303078387815
7309517.0	305.0310299869622
7327760.5	290.15188762071995
7342957.0	296.7615658362989
7370303.0	299.26333853354134
7400696.0	301.68123316372345
7431089.0	298.3360442420299
7461482.0	303.2299401197605
7491875.0	298.60480349344977
7522268.0	298.9602590521048
7552661.0	300.7365810968495
7583054.0	303.8147095959596
7613447.0	299.46825652594265
7643840.0	304.82756324900134
7674233.0	301.25605652759083
7704626.0	303.90937178166837
7735019.0	302.3051027639972
7765412.0	300.9774408284024
7795805.0	298.8777926146577
7826198.0	288.6830309498399
7856591.0	298.2159904534606
7886984.0	299.69810694121554
7917377.0	302.91223556317897
7947770.0	303.710953346856
7978163.0	300.57404532753804
8008556.0	297.60372340425533
8038949.0	300.60969899665554
8069342.0	300.6804605973372
8099735.0	302.3664043790626
8130128.0	305.4068052930057
8160521.0	300.03793002058217
8190914.0	307.7134146341463
8221307.0	307.619330076762
8251700.0	303.6886446886447
8282093.0	301.87031700288185
8312486.0	298.43336886993603
8342879.0	300.9874725963044
8373272.0	308.3518910741301
8398726.5	298.22737306843266
8413923.0	289.1197007481297
8434058.0	304.3843137254902
8464451.0	303.61269744835965
8494844.0	302.59233128834353
8525237.0	303.93042986425337
8555630.0	302.45423824274854
8586023.0	298.778297474275
8616416.0	300.424421732114
8646809.0	301.00159540523293
8677202.0	303.6523592085236
8707595.0	301.96484131922836
8737988.0	299.4616906983319
8768381.0	295.00633392449964
8798774.0	301.07205298013247
8829167.0	306.3646173969915
8859560.0	304.8635941849675
8889953.0	303.24720390020076
8920346.0	305.0135220125786
8950739.0	303.3646153846154
8981132.0	300.96496350364964
9011525.0	301.60716435882
9041918.0	300.51760904684977
9072311.0	299.4060606060606
9102704.0	303.5399568034557
9133097.0	306.28826850690086
9163490.0	301.86380036079373
9193883.0	306.0502808988764
9224276.0	303.6867736579967
9254669.0	301.3199683460828
9285062.0	304.679180887372
9315455.0	302.7672193877551
9332033.5	277.0260416666667
9347230.0	295.9634525660964
9376241.0	303.4701126191164
9406634.0	305.617209834191
9437027.0	299.02901678657076
9467420.0	300.3685661764706
9497813.0	303.9270993540449
9528206.0	301.009099466583
9558599.0	304.1346396965866
9588992.0	304.84509300833867
9619385.0	301.48158551810235
9649778.0	300.8686836176376
9680171.0	296.1622188905547
9710564.0	301.0973479948254
9740957.0	304.66603595080414
9771350.0	301.8434032059186
9801743.0	305.04990464081374
9832136.0	301.5109961190168
9862529.0	298.838994383525
9892922.0	301.478968452679
9923315.0	300.484375
9953708.0	301.4078910808558
9984101.0	300.7314467224949
1.0014494E7	300.5810298102981
1.0044887E7	305.19971988795515
1.007528E7	300.7673492605233
1.01041125E7	296.24591525893106
1.0119309E7	282.79106280193236
1.0136066E7	298.9211962971754
1.0166459E7	297.76467361492047
1.0196852E7	303.33119130004945
1.0227245E7	298.8212402711524
1.0257638E7	306.5292158643657
1.0288031E7	303.8294755347202
1.0318424E7	306.72354148343595
1.0348817E7	300.5830469644903
1.037921E7	303.4300278035218
1.0409603E7	302.12257696693274
1.0439996E7	298.05668257756565
1.0470389E7	299.49053724053726
1.0500782E7	303.19964912280705
1.0531175E7	301.703134996801
1.0561568E7	302.51887376237624
1.0591961E7	302.8203821656051
1.0622354E7	302.83197920052
1.0652747E7	299.33899412148924
1.068314E7	303.19147640791476
1.0713533E7	305.406258148631
1.0743926E7	302.70854271356785
1.0774319E7	300.6206787186806
1.0804712E7	306.16401429035403
1.0835105E7	301.8522542096687
1.0865498E7	304.33876017532873
1.0895891E7	302.49871382636655
1.0926284E7	304.06132777612385
1.0956677E7	303.5660435182348
1.098707E7	296.4730363423212
1.1017463E7	300.3703349282297
1.1047856E7	304.10807528840314
1.1078249E7	304.494701617401
1.1108642E7	303.1850270424139
1.1139035E7	302.4297155481911
1.1169428E7	301.7400257400257
1.1196832E7	298.39627659574467
1.12120285E7	302.6151515151515
1.1230214E7	297.25399593141526
1.1260607E7	302.85776277724204
1.1291E7	301.0148011100833
1.1321393E7	300.28631326744534
1.1351786E7	304.2535297728668
1.1382179E7	303.7039677619343
1.1412572E7	300.4360819037078
1.1442965E7	299.9023539668701
1.1473358E7	299.91315876698707
1.1503751E7	302.32521791403667
1.1534144E7	305.6445151033386
1.1564537E7	301.92293798916313
1.159493E7	301.57803081044875
1.1625323E7	300.0366232153942
1.1655716E7	304.07884822389667
1.1686109E7	304.0694570821959
1.1716502E7	302.4062791420578
1.1746895E7	301.22853535353534
1.1777288E7	296.5624246079614
1.1807681E7	297.9906976744186
1.1838074E7	302.8007742703991
1.1868467E7	303.276875957121
1.189886E7	304.1173065204144
1.1929253E7	300.6883077847911
1.1959646E7	301.7437350835322
1.1990039E7	303.2788166341055
1.2020432E7	300.9447884416925
1.2050825E7	302.4065812720848
1.2081218E7	296.33289089461107
1.2111611E7	306.6718475073314
1.21419565E7	301.64878048780486
