#Insert size (bp)	insert size
502.0	1346.0
503.0	1420.0
504.0	1299.0
505.0	1349.0
506.0	1361.0
507.0	1323.0
508.0	1227.0
509.0	1331.0
510.0	1300.0
511.0	1275.0
512.0	1252.0
513.0	1281.0
514.0	1229.0
515.0	1274.0
516.0	1223.0
517.0	1199.0
518.0	1137.0
519.0	1182.0
520.0	1125.0
521.0	1214.0
522.0	1159.0
523.0	1183.0
524.0	1138.0
525.0	1130.0
526.0	1107.0
527.0	1094.0
528.0	1101.0
529.0	1096.0
530.0	1077.0
531.0	1032.0
532.0	1036.0
533.0	1097.0
534.0	1049.0
535.0	1048.0
536.0	940.0
537.0	1040.0
538.0	1005.0
539.0	950.0
540.0	1032.0
541.0	1011.0
542.0	1006.0
543.0	873.0
544.0	934.0
545.0	892.0
546.0	935.0
547.0	911.0
548.0	878.0
549.0	896.0
550.0	867.0
551.0	877.0
552.0	849.0
553.0	812.0
554.0	904.0
555.0	779.0
556.0	828.0
557.0	752.0
558.0	811.0
559.0	817.0
560.0	778.0
561.0	791.0
562.0	732.0
563.0	784.0
564.0	761.0
565.0	756.0
566.0	681.0
567.0	715.0
568.0	697.0
569.0	752.0
570.0	696.0
571.0	676.0
572.0	675.0
573.0	652.0
574.0	697.0
575.0	705.0
576.0	660.0
577.0	660.0
578.0	653.0
579.0	670.0
580.0	648.0
581.0	621.0
582.0	581.0
583.0	608.0
584.0	604.0
585.0	592.0
586.0	631.0
587.0	563.0
588.0	540.0
589.0	613.0
590.0	587.0
591.0	540.0
592.0	570.0
593.0	569.0
594.0	546.0
595.0	511.0
596.0	544.0
597.0	484.0
598.0	499.0
599.0	493.0
600.0	493.0
601.0	467.0
602.0	459.0
603.0	466.0
604.0	474.0
605.0	500.0
606.0	438.0
607.0	457.0
608.0	452.0
609.0	426.0
610.0	437.0
611.0	415.0
612.0	458.0
613.0	446.0
614.0	410.0
615.0	379.0
616.0	408.0
617.0	397.0
618.0	376.0
619.0	389.0
620.0	344.0
621.0	346.0
622.0	390.0
623.0	324.0
624.0	359.0
625.0	322.0
626.0	322.0
627.0	351.0
628.0	326.0
629.0	311.0
630.0	330.0
631.0	320.0
632.0	302.0
633.0	305.0
634.0	286.0
635.0	337.0
636.0	297.0
637.0	272.0
638.0	301.0
639.0	299.0
640.0	283.0
641.0	257.0
642.0	267.0
643.0	257.0
644.0	236.0
645.0	256.0
646.0	259.0
647.0	247.0
648.0	249.0
649.0	263.0
650.0	244.0
651.0	240.0
652.0	234.0
653.0	239.0
654.0	214.0
655.0	206.0
656.0	216.0
657.0	199.0
658.0	186.0
659.0	191.0
660.0	204.0
661.0	198.0
662.0	180.0
663.0	169.0
664.0	174.0
665.0	195.0
666.0	164.0
667.0	175.0
668.0	180.0
669.0	173.0
670.0	180.0
671.0	161.0
672.0	168.0
673.0	181.0
674.0	160.0
675.0	134.0
676.0	139.0
677.0	135.0
678.0	139.0
679.0	141.0
680.0	120.0
681.0	136.0
682.0	142.0
683.0	136.0
684.0	133.0
685.0	142.0
686.0	97.0
687.0	139.0
688.0	96.0
689.0	119.0
690.0	112.0
691.0	110.0
692.0	102.0
693.0	117.0
694.0	126.0
695.0	106.0
696.0	95.0
697.0	77.0
698.0	106.0
699.0	105.0
700.0	75.0
701.0	89.0
702.0	86.0
703.0	86.0
704.0	90.0
705.0	85.0
706.0	82.0
707.0	87.0
708.0	75.0
709.0	83.0
710.0	65.0
711.0	77.0
712.0	69.0
713.0	85.0
714.0	72.0
715.0	66.0
716.0	61.0
717.0	68.0
718.0	47.0
719.0	70.0
720.0	58.0
721.0	52.0
722.0	72.0
723.0	68.0
724.0	49.0
725.0	60.0
726.0	51.0
727.0	51.0
728.0	54.0
729.0	55.0
730.0	50.0
731.0	48.0
732.0	49.0
