#Read position (bp)	Clipping profile
0.0	1.3005598057326742
1.0	1.1020614279236884
2.0	1.0164970241845606
3.0	0.9783997433441713
4.0	0.9534039689538276
5.0	0.9296396218229712
6.0	0.9122578061575827
7.0	0.8964042796803079
8.0	0.8825265342613355
9.0	0.86967681070631
10.0	0.8570502833420668
11.0	0.8454462803986478
12.0	0.8341820194402123
13.0	0.8232322122283959
14.0	0.8126749224555412
15.0	0.8021770050684116
16.0	0.7915702383074525
17.0	0.7812119559756399
18.0	0.7709240409157979
19.0	0.761013250454174
20.0	0.7510046055049658
21.0	0.7412807281095141
22.0	0.7315172691235788
23.0	0.721805486102997
24.0	0.7118221293921533
25.0	0.7020025964863664
26.0	0.6925513922698011
27.0	0.6826032191949428
28.0	0.6728848392426138
29.0	0.6632511199143745
30.0	0.6546234326775914
31.0	0.6463442833347882
32.0	0.6381849782520601
33.0	0.6299256197044986
34.0	0.6219719189945598
35.0	0.6145921513466321
36.0	0.6081304567001974
37.0	0.6024197127843248
38.0	0.5970827950007968
39.0	0.5920207493734042
40.0	0.5872137851069054
41.0	0.5827377669163939
42.0	0.5785036362232816
43.0	0.574157357690466
44.0	0.570357525004048
45.0	0.5668094752126502
46.0	0.5631316857635563
47.0	0.5596034267674002
48.0	0.5564852770281984
49.0	0.5535298516054288
50.0	0.5506283011252617
51.0	0.5478213066668054
52.0	0.5450989728324387
53.0	0.5426196259840959
54.0	0.539890695217982
55.0	0.5378951233644378
56.0	0.5354949396970621
57.0	0.5334114087535545
58.0	0.5315598699098254
59.0	0.5296324663510027
60.0	0.5279403533578322
61.0	0.5263164086593832
62.0	0.5245968084505992
63.0	0.5234555392583243
64.0	0.5223769409176484
65.0	0.5211773988282727
66.0	0.5199503695232836
67.0	0.5189773220905638
68.0	0.5181999836330123
69.0	0.5176205531278786
70.0	0.5165221639919609
71.0	0.5162681821196916
72.0	0.5161252485985011
73.0	0.5160856670080175
74.0	0.516382528936644
75.0	0.5166453067179096
76.0	0.5162659831424425
77.0	0.5161043583146347
78.0	0.516449597742741
79.0	0.5165067711512172
80.0	0.5174259436413347
81.0	0.5181450092017852
82.0	0.518933342545582
83.0	0.5198481170812012
84.0	0.5212917456452252
85.0	0.5223340608612913
86.0	0.5235467968141614
87.0	0.524659479302198
88.0	0.5263043142845134
89.0	0.5278655881313633
90.0	0.5296577545893673
91.0	0.5313344747417942
92.0	0.5334333985260453
93.0	0.5355433171965419
94.0	0.5379424013752931
95.0	0.5400479220912916
96.0	0.5426163275182223
97.0	0.545247403796752
98.0	0.5478641867231625
99.0	0.5505205512400566
100.0	0.5533693262662456
101.0	0.5562499864625463
102.0	0.559378031599369
103.0	0.5627424667904684
104.0	0.5662355421506391
105.0	0.5699188290428557
106.0	0.5738473018983452
107.0	0.5778692312869207
108.0	0.5822001169789928
109.0	0.586708020339616
110.0	0.5913577577328052
111.0	0.5962120000101593
112.0	0.6014686551240959
113.0	0.6072519652891881
114.0	0.613778529764471
115.0	0.6211231137764133
116.0	0.6291152965882109
117.0	0.6372822980913109
118.0	0.6453074655618448
119.0	0.6533194391688842
120.0	0.6621791185054458
121.0	0.6716819986873646
122.0	0.6814322638098053
123.0	0.6912847813743285
124.0	0.7006821106482912
125.0	0.7103927941802484
126.0	0.7200792889624658
127.0	0.7296283476666152
128.0	0.7392345797792409
129.0	0.7488430108691158
130.0	0.7587944824098477
131.0	0.7685656378161548
132.0	0.7787513004339143
133.0	0.7890842945273624
134.0	0.799507446688023
135.0	0.8096293389655592
136.0	0.8199326468661446
137.0	0.8303788882879206
138.0	0.8413341929428596
139.0	0.8524731121980973
140.0	0.8642024568447142
141.0	0.8765167294395875
142.0	0.889693001116102
143.0	0.9043997609579791
144.0	0.9198860582346569
145.0	0.9380902913912031
146.0	0.96263417595686
147.0	0.9964731373543971
148.0	1.0856702515090124
149.0	1.2917682946908344
