#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	1.0493983274689456E-6
6.0	1.0493983274689456E-6
7.0	1.0493983274689456E-6
8.0	1.0493983274689456E-6
9.0	0.0
10.0	1.0493983274689456E-6
11.0	1.0493983274689456E-6
12.0	6.296389964813673E-6
13.0	4.1975933098757825E-6
14.0	7.345788292282619E-6
15.0	1.5740974912034184E-5
16.0	1.2592779929627348E-5
17.0	2.8333754841661536E-5
18.0	4.197593309875783E-5
19.0	7.240848459535725E-5
20.0	8.919885783486038E-5
21.0	1.1018682438423932E-4
22.0	1.700025290499692E-4
23.0	3.032761166385253E-4
24.0	4.4284609419189506E-4
25.0	7.849499489467714E-4
26.0	9.633476646164922E-4
27.0	0.001876324209514475
28.0	0.003067391311191728
29.0	0.005240695247379916
30.0	0.00870895671966478
31.0	0.014160581030865952
32.0	0.0213195764208591
33.0	0.030674962510244753
34.0	0.0417030895336159
35.0	0.05272701896367717
36.0	0.06251055957067016
37.0	0.07096241370010505
38.0	0.07630490058524944
39.0	0.07873425771334006
40.0	0.07735010131940852
41.0	0.07353553839905891
42.0	0.06782576209930036
43.0	0.05975798775771911
44.0	0.051471938564024315
45.0	0.043050516986086015
46.0	0.03544028031528123
47.0	0.028293877705217713
48.0	0.022317554230282068
49.0	0.017506062898836952
50.0	0.014406140239493687
51.0	0.012952723555949196
52.0	0.007876783845981908
53.0	0.0058084197425406145
54.0	0.003830303895261652
55.0	0.002420961941470858
56.0	0.0016622469507108098
57.0	0.0011711285334553433
58.0	7.114920660239452E-4
59.0	5.194521720971281E-4
60.0	3.546966346845036E-4
61.0	2.487074036101402E-4
62.0	1.2487840096880455E-4
63.0	1.0913742605677036E-4
64.0	6.926028961295041E-5
65.0	4.0926534771288884E-5
66.0	1.8889169894441023E-5
67.0	3.253134815153732E-5
68.0	1.783977156697208E-5
69.0	2.0987966549378913E-6
70.0	3.148194982406837E-6
71.0	3.148194982406837E-6
72.0	4.1975933098757825E-6
73.0	1.0493983274689456E-6
74.0	0.0
75.0	0.0
76.0	0.0
77.0	1.0493983274689456E-6
78.0	0.0
79.0	2.0987966549378913E-6
80.0	1.0493983274689456E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	1.0493983274689456E-6
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.246991637344729E-6
