#Read position (bp)	Clipping profile
0.0	0.985231595569275
1.0	0.9028859717471607
2.0	0.8649707710035223
3.0	0.847702124840028
4.0	0.8355036962048734
5.0	0.8237965212767373
6.0	0.8146290081959091
7.0	0.8058219075908643
8.0	0.7977663053395803
9.0	0.7902402985480577
10.0	0.7827133332127166
11.0	0.7755328814677894
12.0	0.7684698513406373
13.0	0.7613320547956367
14.0	0.7544027415311755
15.0	0.7472788438715441
16.0	0.7402033526747507
17.0	0.7333258007764923
18.0	0.7263523944963769
19.0	0.7194010347240886
20.0	0.7124769934506295
21.0	0.7055975244647341
22.0	0.6986960089710116
23.0	0.6918874722276906
24.0	0.6849902701811516
25.0	0.6779737294292003
26.0	0.6710516052433785
27.0	0.6638227470356134
28.0	0.6566950152007077
29.0	0.6495471539456119
30.0	0.6439022893980381
31.0	0.6385382781893059
32.0	0.6331920000412175
33.0	0.6279022759784246
34.0	0.6227069684817612
35.0	0.6182492604534895
36.0	0.614960496611967
37.0	0.6123834515557346
38.0	0.6105507157746238
39.0	0.6090041053233569
40.0	0.6074958366248331
41.0	0.6061965304787579
42.0	0.6049657602157107
43.0	0.6038423468603437
44.0	0.6029537767405269
45.0	0.602205633290131
46.0	0.6016458437000846
47.0	0.6013280864242277
48.0	0.601132543485239
49.0	0.6009940339034552
50.0	0.6008814050047729
51.0	0.6006139712793912
52.0	0.6004045294550331
53.0	0.6000608914960748
54.0	0.5996937692135615
55.0	0.5995466327374107
56.0	0.5995063738970307
57.0	0.5992561939603832
58.0	0.5992116216728195
59.0	0.5992480463379253
60.0	0.5991402101583359
61.0	0.5992470877941067
62.0	0.599237502355921
63.0	0.5993659472276097
64.0	0.5993304811063225
65.0	0.5991550675875238
66.0	0.599080301169675
67.0	0.598931247605887
68.0	0.5989077632823321
69.0	0.5989024912913299
70.0	0.5986307441187645
71.0	0.5986772334939653
72.0	0.5988540848284919
73.0	0.5990496277674807
74.0	0.5991986813312687
75.0	0.5991603395785259
76.0	0.5991057025808673
77.0	0.5988756520644098
78.0	0.5988286834172998
79.0	0.598827245601572
80.0	0.598890988765507
81.0	0.5988181394352954
82.0	0.5988665458981334
83.0	0.599132062535878
84.0	0.5992231241986423
85.0	0.5993616337804262
86.0	0.5994881615644777
87.0	0.5993980584455318
88.0	0.5993391080006897
89.0	0.5991680079290745
90.0	0.5991411687021544
91.0	0.5991143294752344
92.0	0.5991196014662366
93.0	0.5993256883872297
94.0	0.5994450270926419
95.0	0.59964104930354
96.0	0.6000163192085112
97.0	0.6003096336169944
98.0	0.6004955911177975
99.0	0.6007194110994342
100.0	0.6006465617692226
101.0	0.6008224545599308
102.0	0.6010616112426646
103.0	0.6013994979387114
104.0	0.6019952329219542
105.0	0.6026777161207779
106.0	0.6036487210089919
107.0	0.6047706965486311
108.0	0.605994277733039
109.0	0.6072753715465613
110.0	0.6086930578542302
111.0	0.6100728816810653
112.0	0.6118826124105304
113.0	0.6144251498892942
114.0	0.617625727699508
115.0	0.6221145884018834
116.0	0.6272705956019853
117.0	0.632526770631128
118.0	0.6377930103703657
119.0	0.6431201176420829
120.0	0.6486993219380845
121.0	0.6557527666270508
122.0	0.6628364054463022
123.0	0.6700115852002272
124.0	0.676992180558982
125.0	0.6840092005828425
126.0	0.6908282813081679
127.0	0.6976229191661196
128.0	0.7044415206195356
129.0	0.7113133212548824
130.0	0.7182354454407044
131.0	0.725132168215334
132.0	0.7319292024328321
133.0	0.7388537229782005
134.0	0.7459052505795296
135.0	0.7527818439339693
136.0	0.7597629185646333
137.0	0.766656286435898
138.0	0.7736896017046744
139.0	0.7807430463936407
140.0	0.7879920340215958
141.0	0.7954284169660817
142.0	0.8031164176629432
143.0	0.8114801917518982
144.0	0.820019379359652
145.0	0.8295966699229199
146.0	0.8417725727783382
147.0	0.857217589326998
148.0	0.8966214086208796
149.0	0.9823492543068272
