#Read position (bp)	Clipping profile
0.0	1.4288217525071956
1.0	1.1735722143278984
2.0	1.0584582764466257
3.0	1.009996096422791
4.0	0.9775652224066138
5.0	0.9472706344252858
6.0	0.9259169348230857
7.0	0.9069651828981472
8.0	0.8902211708291206
9.0	0.8753367902569821
10.0	0.8609617471785725
11.0	0.8479516552973866
12.0	0.8354252508203174
13.0	0.8231700044334348
14.0	0.8114259276895393
15.0	0.7997716262592867
16.0	0.7883408470385121
17.0	0.777051143310605
18.0	0.7664686491962929
19.0	0.7556241577380842
20.0	0.7451864034151555
21.0	0.734964842704673
22.0	0.7252269693983072
23.0	0.7152380916435929
24.0	0.7049780557986919
25.0	0.6949965066410098
26.0	0.6849306786174587
27.0	0.6749729474001307
28.0	0.6649529231080301
29.0	0.6552700142794049
30.0	0.6464445513035321
31.0	0.6378187925967832
32.0	0.6297555037122459
33.0	0.6214430425286182
34.0	0.6133779214948227
35.0	0.6057946557158861
36.0	0.5992355613721816
37.0	0.5934551304631347
38.0	0.5885779491382908
39.0	0.5839151292766348
40.0	0.579560110490326
41.0	0.5752344060921455
42.0	0.5710113020524139
43.0	0.5669970630280965
44.0	0.5632466534969336
45.0	0.5596080050705097
46.0	0.5563687651823339
47.0	0.5532907544288636
48.0	0.5500460180929136
49.0	0.5475579594005252
50.0	0.5448243927075623
51.0	0.542257551597079
52.0	0.5398006394420768
53.0	0.5373968596155572
54.0	0.5350242263264239
55.0	0.532600292858066
56.0	0.5306417253012448
57.0	0.5284724605797514
58.0	0.5267135972920541
59.0	0.5253633032888948
60.0	0.523952548360221
61.0	0.5224703396104843
62.0	0.5209386628307813
63.0	0.5199346450373874
64.0	0.5186484762582587
65.0	0.5176114797782205
66.0	0.5167668589702743
67.0	0.5158581129382973
68.0	0.5148742487867416
69.0	0.5140534459191495
70.0	0.5133297469622324
71.0	0.5131630213797528
72.0	0.5127159769607963
73.0	0.5127324663041185
74.0	0.5129303384239845
75.0	0.5128881989910501
76.0	0.5126225373486375
77.0	0.5126225373486375
78.0	0.5132802789322659
79.0	0.513386543589231
80.0	0.5141450533820504
81.0	0.5146708802191016
82.0	0.5158709379831034
83.0	0.5168529699854011
84.0	0.5178972950624713
85.0	0.5189947524680242
86.0	0.5203065713367651
87.0	0.5214773147126386
88.0	0.5230676202685982
89.0	0.524362949794017
90.0	0.5257645439764007
91.0	0.5273017172038779
92.0	0.528842554729871
93.0	0.530971512167688
94.0	0.5331590983817615
95.0	0.5353924883272855
96.0	0.5377486322730967
97.0	0.5399856865171366
98.0	0.5425195489409755
99.0	0.5452549477831965
100.0	0.5477210206844887
101.0	0.5503758049593569
102.0	0.553530765981664
103.0	0.5564915191826211
104.0	0.559736255518571
105.0	0.563297953676158
106.0	0.5668101838037786
107.0	0.5709856519628017
108.0	0.5752783776743379
109.0	0.5795051460125855
110.0	0.5838858148885065
111.0	0.5883874056154569
112.0	0.5932865727313971
113.0	0.5988911173116742
114.0	0.605270661028093
115.0	0.6126413974930995
116.0	0.6208091188853438
117.0	0.6289878331731363
118.0	0.6370016540277071
119.0	0.6454368692116221
120.0	0.6542843179785912
121.0	0.6636777472244496
122.0	0.6735475352773926
123.0	0.6834612949125283
124.0	0.6933677259506318
125.0	0.703250339048381
126.0	0.7133436493108022
127.0	0.7232519124981638
128.0	0.7329897858045296
129.0	0.7431270676491433
130.0	0.7532405315534028
131.0	0.7640007441457426
132.0	0.7746601885288915
133.0	0.7855120085841322
134.0	0.7967101048491385
135.0	0.80806026950256
136.0	0.8195533417981071
137.0	0.8310335890488482
138.0	0.8433089890775689
139.0	0.8556888216139967
140.0	0.8690470218542061
141.0	0.883259003648652
142.0	0.8984218709080092
143.0	0.9161222648897213
144.0	0.9350465345757895
145.0	0.9575398310164768
146.0	0.9894192281059904
147.0	1.031983719668265
148.0	1.1512712935593028
149.0	1.4172535620920697
