#Insert size (bp)	insert size
496.0	1750.0
497.0	1789.0
498.0	1733.0
499.0	1700.0
500.0	1650.0
501.0	1699.0
502.0	1727.0
503.0	1676.0
504.0	1623.0
505.0	1555.0
506.0	1673.0
507.0	1628.0
508.0	1629.0
509.0	1665.0
510.0	1601.0
511.0	1506.0
512.0	1548.0
513.0	1523.0
514.0	1649.0
515.0	1598.0
516.0	1585.0
517.0	1511.0
518.0	1455.0
519.0	1473.0
520.0	1431.0
521.0	1419.0
522.0	1467.0
523.0	1447.0
524.0	1407.0
525.0	1395.0
526.0	1347.0
527.0	1390.0
528.0	1379.0
529.0	1491.0
530.0	1372.0
531.0	1372.0
532.0	1240.0
533.0	1317.0
534.0	1290.0
535.0	1290.0
536.0	1326.0
537.0	1315.0
538.0	1224.0
539.0	1233.0
540.0	1312.0
541.0	1185.0
542.0	1211.0
543.0	1184.0
544.0	1236.0
545.0	1207.0
546.0	1149.0
547.0	1198.0
548.0	1189.0
549.0	1175.0
550.0	1130.0
551.0	1119.0
552.0	1161.0
553.0	1142.0
554.0	1069.0
555.0	1088.0
556.0	1013.0
557.0	1048.0
558.0	1029.0
559.0	1069.0
560.0	1012.0
561.0	1005.0
562.0	1003.0
563.0	956.0
564.0	981.0
565.0	974.0
566.0	979.0
567.0	970.0
568.0	931.0
569.0	944.0
570.0	990.0
571.0	931.0
572.0	1010.0
573.0	830.0
574.0	882.0
575.0	840.0
576.0	839.0
577.0	885.0
578.0	865.0
579.0	908.0
580.0	812.0
581.0	872.0
582.0	811.0
583.0	819.0
584.0	792.0
585.0	769.0
586.0	792.0
587.0	744.0
588.0	766.0
589.0	734.0
590.0	756.0
591.0	720.0
592.0	698.0
593.0	731.0
594.0	705.0
595.0	718.0
596.0	666.0
597.0	688.0
598.0	655.0
599.0	678.0
600.0	669.0
601.0	639.0
602.0	658.0
603.0	659.0
604.0	639.0
605.0	588.0
606.0	578.0
607.0	603.0
608.0	626.0
609.0	580.0
610.0	590.0
611.0	559.0
612.0	496.0
613.0	517.0
614.0	615.0
615.0	569.0
616.0	560.0
617.0	515.0
618.0	559.0
619.0	555.0
620.0	520.0
621.0	505.0
622.0	521.0
623.0	516.0
624.0	475.0
625.0	509.0
626.0	484.0
627.0	474.0
628.0	439.0
629.0	436.0
630.0	442.0
631.0	478.0
632.0	437.0
633.0	416.0
634.0	410.0
635.0	443.0
636.0	433.0
637.0	400.0
638.0	400.0
639.0	402.0
640.0	376.0
641.0	360.0
642.0	415.0
643.0	367.0
644.0	393.0
645.0	366.0
646.0	350.0
647.0	367.0
648.0	337.0
649.0	337.0
650.0	347.0
651.0	297.0
652.0	318.0
653.0	316.0
654.0	335.0
655.0	332.0
656.0	255.0
657.0	309.0
658.0	306.0
659.0	290.0
660.0	299.0
661.0	260.0
662.0	257.0
663.0	273.0
664.0	274.0
665.0	270.0
666.0	234.0
667.0	262.0
668.0	278.0
669.0	229.0
670.0	241.0
671.0	270.0
672.0	235.0
673.0	249.0
674.0	259.0
675.0	199.0
676.0	239.0
677.0	202.0
678.0	205.0
679.0	186.0
680.0	198.0
681.0	188.0
682.0	208.0
683.0	192.0
684.0	203.0
685.0	190.0
686.0	180.0
687.0	161.0
688.0	159.0
689.0	179.0
690.0	184.0
