#Position (bp)	insert size
15197.0	282.68624535315985
45590.0	287.47416762342135
75983.0	291.6409794742528
106376.0	291.854532677442
136769.0	286.96165644171776
167162.0	284.37625017608116
197555.0	288.9796866930625
221485.0	279.7491369390104
236681.5	290.9716330858961
258341.0	282.14360073484386
288734.0	287.32170606711855
319127.0	282.758238005805
349520.0	287.15149957155097
379913.0	289.1117967332123
410306.0	287.3104122535441
440699.0	285.0519440602428
471092.0	279.4613807245386
501485.0	282.12425940752604
531878.0	285.17833333333334
562271.0	286.1972459992557
592664.0	285.0778894472362
623057.0	287.79014598540147
653450.0	286.3442258340462
683843.0	285.9688888888889
714236.0	287.61934673366835
744629.0	287.86031800307745
775022.0	283.50806922029943
805415.0	287.5469798657718
835808.0	286.88590844062946
866201.0	286.0886622882821
896594.0	288.741053767308
926987.0	291.223144696713
957380.0	283.03679100664283
987773.0	285.7308588548602
1018166.0	286.5088481338481
1038382.5	278.36304700162077
1053579.0	280.61209016393445
1078952.0	286.1877126992656
1109345.0	289.97247852370344
1139738.0	282.60979095944253
1170131.0	276.0694589877836
1200524.0	282.5606088732133
1230917.0	284.1927167838471
1261310.0	290.46682585706975
1291703.0	289.1297036297036
1322096.0	285.4757172623818
1348657.5	276.1676622039135
1363854.0	282.1184834123223
1382882.0	283.2826904985889
1413275.0	287.75441826215024
1443668.0	284.8874391092554
1474061.0	287.05089505089506
1504454.0	284.89127897281975
1534847.0	287.8726012793177
1565240.0	283.27713144643167
1595633.0	285.49534803583737
1626026.0	285.8258330470629
1656419.0	287.440728945506
1686812.0	281.9387984278495
1717205.0	290.9758692760783
1747598.0	289.9405415640977
1777991.0	282.453827247191
1808384.0	283.1663093962129
1838777.0	286.33415018379134
1869170.0	281.4074826477061
1899563.0	291.94867002156724
1929956.0	282.2909090909091
1960349.0	283.3626701473056
1990742.0	282.834083138384
2021135.0	283.5669520547945
2051528.0	286.8630020422056
2081921.0	285.1595385980479
2112314.0	295.3214102344686
2142707.0	286.0752139865234
2173100.0	284.68673395818314
2203493.0	282.9523622047244
2233886.0	287.33633349123636
2264279.0	286.38205417607224
2294672.0	285.2964463266433
2325065.0	279.7868338557994
2355458.0	281.3727959697733
2385851.0	281.34451821281175
2416244.0	289.01564185544765
2446637.0	283.0191379864908
2477030.0	285.1308294766821
2507423.0	286.47944950716015
2537816.0	284.0013554727211
2568209.0	281.18843002842334
2598602.0	286.3544448683709
2628995.0	284.3327331652863
2659388.0	292.2991741109051
2689781.0	282.192506244796
2720174.0	281.0423344947735
2750567.0	287.90676666098517
2780960.0	291.27290109508084
2811353.0	284.8800868149756
2841746.0	285.74092990489606
2872139.0	279.636404494382
2889645.5	304.11587205793603
2904842.0	293.9662940670679
2932925.0	288.18519823788546
2963318.0	288.9156883671291
2993711.0	288.34533143264434
3024104.0	288.78461262553805
3054497.0	284.89837180175346
3084890.0	282.53572621035056
3115283.0	285.988855998607
3145676.0	284.7396853146853
3176069.0	281.44200567644276
3206462.0	283.76298595230315
3236855.0	284.66293636211793
3267248.0	289.50835322195707
3297641.0	298.02280753384343
