#Position (bp)	insert size
15197.0	251.61878853826624
45590.0	259.3817972017886
75983.0	261.37939073671123
106376.0	260.2253938543129
136769.0	254.529180887372
167162.0	254.19509187322728
197555.0	259.5100474462741
221485.0	254.84225475202098
236681.5	261.9220039292731
258341.0	253.22515262515262
288734.0	254.23406305934188
319127.0	255.0730242948897
349520.0	255.9243744728704
379913.0	255.26981525625746
410306.0	258.4870112479914
440699.0	258.2251082251082
471092.0	248.65955723542118
501485.0	250.70686663361428
531878.0	255.48569810252053
562271.0	252.06440866185451
592664.0	254.18770933449832
623057.0	255.6941293250142
653450.0	256.30550918196997
683843.0	257.58018304814965
714236.0	258.74585453948447
744629.0	254.942049934297
775022.0	251.83742052679384
805415.0	254.68562379509777
835808.0	255.55689535689535
866201.0	255.4893265390442
896594.0	260.8764805414552
926987.0	258.12880658436217
957380.0	251.6346393465319
987773.0	252.27466923925027
1018166.0	256.866265504114
1038382.5	249.211697574893
1053579.0	250.62307359930867
1078952.0	257.5686274509804
1109345.0	268.2420085577649
1139738.0	259.01063218390806
1170131.0	246.1213038096548
1200524.0	246.9028193416286
1230917.0	250.94733787900768
1261310.0	260.6414915254237
1291703.0	263.17366946778714
1322096.0	255.56735340729003
1348657.5	244.2154026011983
1363854.0	250.70301291248205
1382882.0	252.85672699658272
1413275.0	260.03181427343077
1443668.0	250.40678210678212
1474061.0	258.09888751545117
1504454.0	254.95822801649595
1534847.0	254.5562055996657
1565240.0	255.75055943135447
1595633.0	252.48542660307365
1626026.0	253.15520628683694
1656419.0	258.1934421731376
1686812.0	249.23393158459888
1717205.0	257.0055998880022
1747598.0	260.63778409090907
1777991.0	253.29910962715638
1808384.0	245.79009955752213
1838777.0	254.60139672307278
1869170.0	249.68320105820106
1899563.0	263.5731960474965
1929956.0	247.64629213483147
1960349.0	249.9695696275902
1990742.0	247.58666666666667
2021135.0	251.1578064516129
2051528.0	254.42871940955587
2081921.0	251.62712802768166
2112314.0	263.8377928562284
2142707.0	253.47435347906844
2173100.0	251.25085487621394
2203493.0	252.83241961772114
2233886.0	257.6683989111606
