#Insert size (bp)	insert size
496.0	1312.0
497.0	1347.0
498.0	1250.0
499.0	1280.0
500.0	1243.0
501.0	1224.0
502.0	1257.0
503.0	1174.0
504.0	1222.0
505.0	1235.0
506.0	1254.0
507.0	1147.0
508.0	1156.0
509.0	1099.0
510.0	1177.0
511.0	1140.0
512.0	1072.0
513.0	1087.0
514.0	1121.0
515.0	1154.0
516.0	1070.0
517.0	1034.0
518.0	1008.0
519.0	1024.0
520.0	1082.0
521.0	1013.0
522.0	1019.0
523.0	954.0
524.0	966.0
525.0	880.0
526.0	932.0
527.0	870.0
528.0	947.0
529.0	919.0
530.0	878.0
531.0	863.0
532.0	869.0
533.0	849.0
534.0	928.0
535.0	805.0
536.0	842.0
537.0	834.0
538.0	808.0
539.0	780.0
540.0	795.0
541.0	775.0
542.0	802.0
543.0	739.0
544.0	759.0
545.0	705.0
546.0	755.0
547.0	741.0
548.0	690.0
549.0	697.0
550.0	639.0
551.0	695.0
552.0	675.0
553.0	661.0
554.0	700.0
555.0	610.0
556.0	625.0
557.0	597.0
558.0	629.0
559.0	544.0
560.0	638.0
561.0	575.0
562.0	556.0
563.0	531.0
564.0	544.0
565.0	563.0
566.0	555.0
