#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	8.081461128171974E-6
11.0	0.0
12.0	3.2325844512687896E-5
13.0	2.424438338451592E-5
14.0	5.6570227897203816E-5
15.0	1.0505899466623566E-4
16.0	2.3436237271698727E-4
17.0	2.2628091158881524E-4
18.0	3.232584451268789E-4
19.0	4.2831743979311463E-4
20.0	4.8488766769031843E-4
21.0	6.384354291255859E-4
22.0	8.323904962017134E-4
23.0	0.0013334410861483754
24.0	0.0017375141425569744
25.0	0.0026749636334249234
26.0	0.002901244545013739
27.0	0.005196379505414578
28.0	0.007540003232584451
29.0	0.010796832067237756
30.0	0.015500242443833844
31.0	0.020712784871504766
32.0	0.02834168417649911
33.0	0.03629384192662033
34.0	0.046193631808630994
35.0	0.05440439631485373
36.0	0.06321318894456118
37.0	0.07070470341037659
38.0	0.075141425569743
39.0	0.07636980766122514
40.0	0.07426862776790044
41.0	0.06790043639890092
42.0	0.06292225634394699
43.0	0.0542670114756748
44.0	0.046718926781962176
45.0	0.03849199935348311
46.0	0.03181671246161306
47.0	0.02408275416195248
48.0	0.018975270728947793
49.0	0.014595118797478582
50.0	0.011863584936156456
51.0	0.010651365766930659
52.0	0.006780345886536286
53.0	0.005293357038952643
54.0	0.003240665912396961
55.0	0.0020284467431711654
56.0	0.0011798933247131082
57.0	8.243090350735413E-4
58.0	5.010505899466623E-4
59.0	3.717472118959108E-4
60.0	3.313399062550509E-4
61.0	1.6971068369161146E-4
62.0	6.465168902537579E-5
63.0	5.6570227897203816E-5
64.0	5.657022789720382E-5
65.0	1.6162922256343948E-5
66.0	8.081461128171974E-6
67.0	0.0
68.0	0.0
69.0	0.0
70.0	8.081461128171974E-6
71.0	8.081461128171974E-6
72.0	8.081461128171974E-6
73.0	0.0
74.0	0.0
75.0	1.6162922256343948E-5
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	8.081461128171974E-6
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.424438338451592E-5
