#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	1.2185923065393318E-6
8.0	3.6557769196179957E-6
9.0	4.874369226157327E-6
10.0	4.874369226157327E-6
11.0	3.6557769196179957E-6
12.0	6.09296153269666E-6
13.0	1.4623107678471981E-5
14.0	2.071606921116864E-5
15.0	2.8027623050404632E-5
16.0	5.239946918119127E-5
17.0	5.849243071388793E-5
18.0	9.870597682968588E-5
19.0	1.2551500757355117E-4
20.0	1.8157025367436047E-4
21.0	2.6443453051903503E-4
22.0	3.936053150122042E-4
23.0	6.446353301593065E-4
24.0	0.0010406778297845894
25.0	0.0017267452983662332
26.0	0.002239772659419292
27.0	0.0038446587271315927
28.0	0.006105147455762051
29.0	0.00917600006824117
30.0	0.013944351763729575
31.0	0.019641270796800954
32.0	0.026936982936051932
33.0	0.035400106504967596
34.0	0.04413253897362844
35.0	0.053470611818639345
36.0	0.061457265795698116
37.0	0.0676806167051945
38.0	0.07150699654772799
39.0	0.07226861673931509
40.0	0.07097690889438339
41.0	0.06760750116680214
42.0	0.06247113459473884
43.0	0.055795685939516386
44.0	0.04885945853069451
45.0	0.04110189990726513
46.0	0.034466664798158464
47.0	0.02793744721972072
48.0	0.022383103486514445
49.0	0.018125341967466024
50.0	0.015104451639555018
51.0	0.0141186104635647
52.0	0.008950560491531393
53.0	0.006729066716710191
54.0	0.004369872011250044
55.0	0.0028795336203524414
56.0	0.0018924738520555823
57.0	0.001266117406494366
58.0	8.054895146224984E-4
59.0	5.337434302642274E-4
60.0	4.4356759958031684E-4
61.0	2.5834156898633834E-4
62.0	1.6816573830242778E-4
63.0	9.626879221660722E-5
64.0	4.508791534195527E-5
65.0	3.899495380925862E-5
66.0	3.412058458310129E-5
67.0	2.1934661517707976E-5
68.0	9.748738452314655E-6
69.0	3.6557769196179957E-6
70.0	2.4371846130786637E-6
71.0	4.874369226157327E-6
72.0	1.2185923065393318E-6
73.0	1.2185923065393318E-6
74.0	0.0
75.0	1.2185923065393318E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	2.4371846130786637E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	1.2185923065393318E-6
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.0967330758853986E-5
