#Insert size (bp)	insert size
496.0	2078.0
497.0	2055.0
498.0	2016.0
499.0	2052.0
500.0	2035.0
501.0	2025.0
502.0	1952.0
503.0	2016.0
504.0	1962.0
505.0	1859.0
506.0	1870.0
507.0	1839.0
508.0	1882.0
509.0	1833.0
510.0	1829.0
511.0	1728.0
512.0	1719.0
513.0	1798.0
514.0	1740.0
515.0	1787.0
516.0	1684.0
517.0	1636.0
518.0	1662.0
519.0	1676.0
520.0	1714.0
521.0	1702.0
522.0	1611.0
523.0	1582.0
524.0	1650.0
525.0	1509.0
526.0	1577.0
527.0	1574.0
528.0	1507.0
529.0	1468.0
530.0	1497.0
531.0	1530.0
532.0	1417.0
533.0	1480.0
534.0	1425.0
535.0	1363.0
536.0	1322.0
537.0	1347.0
538.0	1321.0
539.0	1347.0
540.0	1290.0
541.0	1276.0
542.0	1320.0
543.0	1275.0
544.0	1240.0
545.0	1218.0
546.0	1215.0
547.0	1169.0
548.0	1127.0
549.0	1185.0
550.0	1223.0
551.0	1161.0
552.0	1074.0
553.0	1111.0
554.0	1045.0
555.0	1099.0
556.0	1048.0
557.0	1087.0
558.0	1012.0
559.0	1019.0
560.0	1016.0
561.0	956.0
562.0	1029.0
563.0	956.0
564.0	979.0
565.0	976.0
566.0	910.0
567.0	895.0
568.0	871.0
569.0	944.0
570.0	905.0
571.0	870.0
572.0	867.0
573.0	825.0
574.0	866.0
575.0	822.0
576.0	886.0
577.0	810.0
578.0	777.0
579.0	774.0
580.0	776.0
581.0	764.0
582.0	780.0
583.0	734.0
584.0	729.0
585.0	710.0
586.0	645.0
587.0	648.0
588.0	700.0
589.0	700.0
590.0	654.0
591.0	672.0
592.0	643.0
593.0	653.0
594.0	655.0
595.0	661.0
596.0	625.0
597.0	636.0
598.0	572.0
599.0	559.0
600.0	577.0
601.0	527.0
602.0	592.0
603.0	571.0
604.0	532.0
605.0	524.0
606.0	564.0
607.0	520.0
608.0	502.0
609.0	467.0
610.0	493.0
611.0	521.0
612.0	433.0
613.0	406.0
614.0	470.0
615.0	461.0
616.0	421.0
617.0	417.0
618.0	432.0
619.0	419.0
620.0	410.0
621.0	395.0
622.0	399.0
623.0	353.0
624.0	392.0
625.0	382.0
626.0	337.0
627.0	361.0
628.0	401.0
629.0	365.0
630.0	349.0
631.0	330.0
632.0	323.0
633.0	340.0
634.0	326.0
635.0	283.0
636.0	319.0
637.0	290.0
638.0	316.0
639.0	288.0
640.0	311.0
641.0	308.0
642.0	267.0
643.0	299.0
644.0	287.0
645.0	280.0
646.0	251.0
647.0	241.0
648.0	249.0
649.0	259.0
650.0	267.0
651.0	225.0
652.0	249.0
653.0	229.0
654.0	229.0
655.0	209.0
656.0	246.0
657.0	210.0
658.0	200.0
659.0	206.0
660.0	226.0
661.0	183.0
662.0	203.0
663.0	193.0
664.0	199.0
665.0	191.0
666.0	191.0
667.0	185.0
668.0	179.0
669.0	180.0
670.0	167.0
671.0	177.0
672.0	158.0
673.0	184.0
674.0	143.0
675.0	154.0
676.0	155.0
677.0	160.0
678.0	148.0
679.0	157.0
680.0	146.0
681.0	158.0
682.0	156.0
683.0	135.0
684.0	146.0
685.0	119.0
686.0	125.0
687.0	121.0
688.0	124.0
689.0	85.0
690.0	107.0
691.0	102.0
692.0	130.0
693.0	106.0
694.0	99.0
695.0	112.0
696.0	100.0
