#Insert size (bp)	insert size
495.0	1343.0
496.0	1358.0
497.0	1369.0
498.0	1266.0
499.0	1249.0
500.0	1269.0
501.0	1322.0
502.0	1242.0
503.0	1243.0
504.0	1263.0
505.0	1222.0
506.0	1149.0
507.0	1193.0
508.0	1176.0
509.0	1190.0
510.0	1169.0
511.0	1136.0
512.0	1079.0
513.0	1105.0
514.0	1070.0
515.0	1047.0
516.0	1038.0
517.0	1002.0
518.0	1022.0
519.0	1040.0
520.0	1032.0
521.0	1022.0
522.0	968.0
523.0	978.0
524.0	1049.0
525.0	989.0
526.0	978.0
527.0	931.0
528.0	927.0
529.0	964.0
530.0	947.0
531.0	930.0
532.0	916.0
533.0	851.0
534.0	856.0
535.0	867.0
536.0	843.0
537.0	808.0
538.0	799.0
539.0	805.0
540.0	838.0
541.0	759.0
542.0	771.0
543.0	785.0
544.0	742.0
545.0	755.0
546.0	748.0
547.0	767.0
548.0	682.0
549.0	689.0
550.0	710.0
551.0	689.0
552.0	737.0
553.0	663.0
554.0	678.0
555.0	653.0
556.0	640.0
557.0	645.0
558.0	617.0
559.0	607.0
560.0	558.0
561.0	596.0
562.0	607.0
563.0	641.0
564.0	612.0
565.0	530.0
566.0	540.0
567.0	525.0
568.0	539.0
569.0	565.0
570.0	546.0
571.0	530.0
572.0	552.0
573.0	493.0
574.0	513.0
575.0	488.0
576.0	470.0
577.0	510.0
578.0	474.0
579.0	426.0
580.0	448.0
581.0	429.0
582.0	493.0
583.0	392.0
584.0	418.0
585.0	406.0
586.0	416.0
587.0	434.0
588.0	396.0
589.0	381.0
590.0	381.0
591.0	412.0
592.0	356.0
593.0	393.0
594.0	366.0
595.0	377.0
596.0	354.0
597.0	356.0
598.0	356.0
599.0	345.0
600.0	338.0
601.0	311.0
602.0	322.0
603.0	326.0
604.0	282.0
605.0	291.0
606.0	299.0
607.0	297.0
608.0	289.0
609.0	293.0
610.0	266.0
