#Read position (bp)	Clipping profile
0.0	1.66463892075273
1.0	1.3903498686642326
2.0	1.2660223389317127
3.0	1.2118906404364567
4.0	1.1741853104878912
5.0	1.1382979942005638
6.0	1.1105411630689086
7.0	1.0847513407030596
8.0	1.0621054517363437
9.0	1.0412064961974947
10.0	1.0208146707852013
11.0	1.0012074617951263
12.0	0.9825201950561894
13.0	0.9639217786089669
14.0	0.9454463856425801
15.0	0.927318192277663
16.0	0.9096287826610597
17.0	0.8924629063017904
18.0	0.8754624281778667
19.0	0.8586396506373724
20.0	0.8419549327809269
21.0	0.8252251063148417
22.0	0.8089190273938571
23.0	0.7930243936698897
24.0	0.7767716249239339
25.0	0.7611954853225742
26.0	0.745350060990941
27.0	0.7294923343112242
28.0	0.7139476340438559
29.0	0.6982471040340957
30.0	0.6837399017884416
31.0	0.6694131339813463
32.0	0.655172482610836
33.0	0.6411970151879048
34.0	0.6271121935597864
35.0	0.613447018694074
36.0	0.6003573203331596
37.0	0.587904610217461
38.0	0.5760369450995141
39.0	0.5640448895731668
40.0	0.5525941373624963
41.0	0.5416177090168256
42.0	0.5307779734276389
43.0	0.520061261319288
44.0	0.5097628290457782
45.0	0.4997965601705247
46.0	0.4899492139934124
47.0	0.48074022298908076
48.0	0.47166929166879795
49.0	0.4626981460607485
50.0	0.4542190943760417
51.0	0.4462403381800666
52.0	0.43838323853736233
53.0	0.4310619745000756
54.0	0.42388970556735656
55.0	0.4171070109906171
56.0	0.4104268359812406
57.0	0.40404601810856433
58.0	0.39776088516542685
59.0	0.3920252571033553
60.0	0.38667510261456883
61.0	0.3815108502746007
62.0	0.37676761162460354
63.0	0.3725602085800239
64.0	0.3683268339117123
65.0	0.36454317841223327
66.0	0.360847006276904
67.0	0.3574706951917475
68.0	0.3546835298870374
69.0	0.3522900397210013
70.0	0.34990475112035435
71.0	0.3481537169097934
72.0	0.3468729057815377
73.0	0.3462318167536274
74.0	0.3459803020816967
75.0	0.3459406611823163
76.0	0.3461128940554863
77.0	0.34684830108537057
78.0	0.3481824223886551
79.0	0.3499307227440863
80.0	0.35208500058627523
81.0	0.3545030954484784
82.0	0.3573886795378571
83.0	0.3604328272247573
84.0	0.3642055473037176
85.0	0.36809445622568937
86.0	0.3722827222843612
87.0	0.37657760869309065
88.0	0.3812579686751052
89.0	0.38635250770926644
90.0	0.391546832455661
91.0	0.39744239104281887
92.0	0.4036031335775559
93.0	0.41009740643811404
94.0	0.4168062869263521
95.0	0.42374617817304827
96.0	0.4307872220595426
97.0	0.4381207884449129
98.0	0.44604896832098895
99.0	0.45392793880473065
100.0	0.46233044254580635
101.0	0.47120180244162246
102.0	0.4800130175245855
103.0	0.48946122085276433
104.0	0.4990187783861304
105.0	0.5089317370863551
106.0	0.5192356370701242
107.0	0.5298922043656222
108.0	0.5405993479810193
109.0	0.5516318203568485
110.0	0.5629650167969427
111.0	0.5746030380839962
112.0	0.5864132922442198
113.0	0.5988140591124544
114.0	0.6117670647168848
115.0	0.625262740564557
116.0	0.6394172754984823
117.0	0.653328497325866
118.0	0.6675213062316068
119.0	0.6816430349039759
120.0	0.6964126872420795
121.0	0.7116799012137852
122.0	0.7274132374851014
123.0	0.7430454211166196
124.0	0.758786958953325
125.0	0.7744095740918892
126.0	0.7904080943107846
127.0	0.8062015753949539
128.0	0.8224721141992526
129.0	0.8388766119049058
130.0	0.8551635538399824
131.0	0.8717047443021196
132.0	0.888553493466346
133.0	0.9056564911576326
134.0	0.9231367608568153
135.0	0.9408371058939374
136.0	0.9587083168766646
137.0	0.9768734172858324
138.0	0.9952982339323201
139.0	1.0138378724942543
140.0	1.033490190093969
141.0	1.0539831681460605
142.0	1.0754124915800678
143.0	1.0998777611355866
144.0	1.125201461201825
145.0	1.1537620457416065
146.0	1.1916710478973331
147.0	1.240674034169307
148.0	1.3703585530284377
149.0	1.6581077408479212
