#Position (bp)	insert size
15197.0	276.9855072463768
45590.0	281.7190549563431
75983.0	284.9380650125024
106376.0	283.9337586789266
136769.0	278.3663482160265
167162.0	281.4022988505747
197555.0	282.9697476182517
221485.0	278.7837070678399
236681.5	285.0985835694051
258341.0	278.40976331360946
288734.0	279.44222689075633
319127.0	282.1302626844189
349520.0	283.0924324324324
379913.0	279.03208456973294
410306.0	282.15417669302167
440699.0	281.91037735849056
471092.0	274.90201050534324
501485.0	277.4630071599045
531878.0	277.891902363425
562271.0	279.66924820551566
592664.0	279.1142311365807
623057.0	280.55054187192115
653450.0	279.2873980054397
683843.0	283.52071901608326
714236.0	282.4647114474929
744629.0	285.9619205298013
775022.0	277.80669144981414
805415.0	279.51685191825027
835808.0	282.1006463527239
866201.0	278.1681524209054
896594.0	285.2800658978583
926987.0	281.8331475287997
957380.0	278.96844919786093
987773.0	280.577479338843
1018166.0	277.5800200467758
1038382.5	269.32326158940396
1053579.0	273.26271356783917
1078952.0	282.9135663284479
1109345.0	282.73078924544666
1139738.0	281.54571197411
1170131.0	274.9136297376093
1200524.0	273.3955043655954
1230917.0	278.7595930751383
1261310.0	283.7444182247232
1291703.0	284.62872628726285
1322096.0	280.4671721245362
1348657.5	272.7485228951256
1363854.0	278.4083987078911
1382882.0	279.6915399239544
1413275.0	282.530803906837
1443668.0	279.212312256629
1474061.0	279.42205746061165
1504454.0	278.47559709241955
1534847.0	279.17448835568104
1565240.0	279.30415324024347
1595633.0	277.05489301999296
1626026.0	282.0235922162907
1656419.0	283.8494043186895
1686812.0	276.0153755174453
1717205.0	281.0856245090338
1747598.0	281.4548539114043
1777991.0	277.5416354088522
1808384.0	274.0515052593399
1838777.0	279.6738245094409
1869170.0	276.70029015190306
1899563.0	285.54654335961186
1929956.0	276.20171006607075
1960349.0	278.4760558069382
1990742.0	276.04443621551565
2021135.0	282.2959427207637
2051528.0	283.7634026720785
2081921.0	282.1936826177416
2112314.0	292.01046841731727
2142707.0	282.89098809748725
2173100.0	279.7649945474373
2203493.0	280.64502164502164
2233886.0	283.3771333885667
2264279.0	284.09549549549547
2294672.0	281.8152278407998
2325065.0	277.4400074294205
2355458.0	279.30196260237983
2385851.0	279.68212750716333
2416244.0	279.822780136607
2446637.0	277.16023007395233
2477030.0	278.33116883116884
2507423.0	280.8931870669746
2537816.0	278.50221670508955
2568209.0	278.9418524871355
2598602.0	278.55751872479357
2628995.0	283.6637899375689
2659388.0	287.3389918586523
2689781.0	278.75249703741326
2720174.0	276.71750219876867
2750567.0	282.2758499824746
2780960.0	287.19992484028563
2811353.0	281.09820061255743
2841746.0	278.3796059832178
2872139.0	278.33653136531365
2889645.5	288.26585928489044
2904842.0	280.62451154529305
2932925.0	280.84184308841844
