#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	1.3791239253176811E-6
7.0	0.0
8.0	1.3791239253176811E-6
9.0	0.0
10.0	0.0
11.0	4.1373717759530435E-6
12.0	4.1373717759530435E-6
13.0	2.7582478506353622E-6
14.0	1.6549487103812174E-5
15.0	2.8961602431671307E-5
16.0	2.3445106730400583E-5
17.0	3.171985028230667E-5
18.0	6.61979484152487E-5
19.0	9.65386747722377E-5
20.0	1.5446187963558033E-4
21.0	2.647917936609948E-4
22.0	4.1787454937125746E-4
23.0	6.61979484152487E-4
24.0	0.0012039751868023357
25.0	0.002110059605736052
26.0	0.002523796783331357
27.0	0.0045828288038306545
28.0	0.007179719155203849
29.0	0.010162764205665992
30.0	0.014895917517356276
31.0	0.020758573323881736
32.0	0.02785692416749184
33.0	0.036388184769507025
34.0	0.04448915870682308
35.0	0.054038212765722696
36.0	0.06192128512283857
37.0	0.06906790530383479
38.0	0.07274464968873172
39.0	0.07455681852659915
40.0	0.07328388714353094
41.0	0.06938234555880722
42.0	0.06366036039266416
43.0	0.05690265315860752
44.0	0.04849413458594563
45.0	0.04033110007199027
46.0	0.0326659292950746
47.0	0.026454355135443756
48.0	0.020612386187798058
49.0	0.01606955197780162
50.0	0.012667253254042903
51.0	0.011347431657513882
52.0	0.006920443857244125
53.0	0.0052103301898502
54.0	0.003438155945816979
55.0	0.0021376420842424055
56.0	0.0013915360406455404
57.0	9.529746323945177E-4
58.0	6.068145271397798E-4
59.0	4.054624340433983E-4
60.0	3.2547324637497284E-4
61.0	1.710113667393925E-4
62.0	1.0205517047350842E-4
63.0	7.723093981779015E-5
64.0	4.826933738611885E-5
65.0	2.482423065571826E-5
66.0	1.6549487103812174E-5
67.0	1.5170363178494494E-5
68.0	9.653867477223769E-6
69.0	2.7582478506353622E-6
70.0	2.7582478506353622E-6
71.0	1.3791239253176811E-6
72.0	2.7582478506353622E-6
73.0	1.3791239253176811E-6
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	1.3791239253176811E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	1.3791239253176811E-6
86.0	0.0
87.0	0.0
88.0	1.3791239253176811E-6
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.7582478506353622E-6
