#Position (bp)	insert size
15197.0	268.5479295027941
45590.0	272.71181556195967
75983.0	269.18230665899057
106376.0	271.3432637571157
136769.0	270.1360163964971
167162.0	267.10926997029856
197555.0	274.7985257985258
221485.0	266.12308564946113
236681.5	275.2849162011173
258341.0	268.87851929092807
288734.0	270.0965981444424
319127.0	270.3180545836249
349520.0	271.78407677270303
379913.0	269.6604624929498
410306.0	271.1748492678725
440699.0	270.4530452534876
471092.0	265.4125089094797
501485.0	268.2433453546282
531878.0	270.46297312122874
562271.0	270.0350018135655
592664.0	271.8200076511094
623057.0	273.0459278542209
653450.0	271.02129963898915
683843.0	268.5194947830862
714236.0	271.2981207808794
744629.0	271.73070753876317
775022.0	270.5557641757417
805415.0	272.5557392102847
835808.0	272.21358695652174
866201.0	267.64564240790656
896594.0	273.03020257826887
926987.0	270.625182748538
957380.0	271.6326944342057
987773.0	269.7563597276962
1018166.0	267.4633590462833
1038382.5	260.2044011849344
1053579.0	265.8180875337067
1078952.0	269.83803863298664
1109345.0	270.9912858249419
1139738.0	271.836439333862
1170131.0	263.648266344661
1200524.0	266.3972118959108
1230917.0	272.13164335664334
1261310.0	271.45705637533104
1291703.0	270.74550509731233
1322096.0	270.64686971235193
1348657.5	262.1268191268191
1363854.0	268.4092805005214
1382882.0	269.60288624787773
1413275.0	273.7985597119424
1443668.0	275.5433272394881
1474061.0	270.11485853475733
1504454.0	268.6917345347427
1534847.0	270.61512928022364
1565240.0	268.1284387281172
1595633.0	270.4307692307692
1626026.0	271.7633167613636
1656419.0	270.53027793116144
1686812.0	267.8115478653376
1717205.0	270.6747982735973
1747598.0	272.24218897936
1777991.0	268.3980708588388
1808384.0	268.3735170969993
1838777.0	269.0413208228077
1869170.0	270.90746753246754
1899563.0	271.04781829049614
1929956.0	268.52766035655213
1960349.0	270.66476258479116
1990742.0	270.2874387683695
2021135.0	269.93820698970114
2051528.0	267.8814902225219
2081921.0	271.9756629131856
2112314.0	278.82027806035944
2142707.0	273.1764493407983
2173100.0	270.3136678200692
2203493.0	270.96197157098027
2233886.0	270.9608745684695
2264279.0	273.6983134356642
2294672.0	270.08255537250596
2325065.0	265.08352544777443
2355458.0	265.58736230110156
2385851.0	271.13408430232556
2416244.0	270.63157894736844
2446637.0	270.4518494378361
2477030.0	267.9566590629935
2507423.0	270.9211509715994
2537816.0	267.7012341446692
2568209.0	268.70219798380435
2598602.0	271.4062968515742
2628995.0	268.9458627557487
2659388.0	273.59175186276207
2689781.0	268.82963727007046
2720174.0	269.44523273922823
2750567.0	270.07218531154604
2780960.0	276.5194968553459
2811353.0	272.047265987025
2841746.0	270.5806687374383
2872139.0	269.0638428483732
2889645.5	280.32242672119975
2904842.0	271.969355141944
2932925.0	270.0825953370685
2963318.0	273.91432932646444
2993711.0	271.91135833482866
3024104.0	272.2615944806439
3054497.0	272.1490321368164
3084890.0	268.8269715823104
3115283.0	271.87579792084625
3145676.0	272.1053685168335
3176069.0	271.75981873111783
3206462.0	268.70605385011146
3236855.0	269.916326892395
3267248.0	271.22220135236665
3297641.0	278.9420593368237
3322340.5	262.5005192107996
3337537.0	206.0
3358427.0	196.9090909090909
3388820.0	204.0
3410819.5	0.0
3426016.0	265.75036390101894
3449606.0	270.9166666666667
3479999.0	271.448906418071
3510392.0	270.92413543364114
3540785.0	263.84929733727813
3571178.0	270.2281048097631
3601571.0	273.0839174086001
3631964.0	270.65220657276996
3662357.0	268.7864112116374
3692750.0	269.8680517587024
3723143.0	269.3095827439887
3753536.0	272.4518226600985
3783929.0	270.0550458715596
3814322.0	269.15680954964733
3844715.0	266.67599230634727
3875108.0	267.98685034439575
3905501.0	268.3806462821404
3935894.0	272.9950953678474
3966287.0	270.8767429850232
3987990.0	263.8338183934808
4003186.5	266.62640901771334
4027073.0	268.95803824362605
4057466.0	269.25251771726965
4087859.0	267.8324746846687
4118252.0	271.2914175167077
4148645.0	269.31824110303705
4179038.0	268.59736379613355
4209431.0	269.7312549329124
4239824.0	271.3174103237095
4259839.0	266.65133470225874
4275035.5	263.47734593085676
4300610.0	272.51343500363106
4331003.0	268.4391304347826
4361396.0	270.2863970588235
4391789.0	271.5067311011391
4422182.0	270.56948476052247
4452575.0	270.44436519258204
4482968.0	274.74832031959323
4513361.0	274.6095767575323
4543754.0	268.53672612801677
4574147.0	270.1656751397152
4604540.0	271.3293949158611
4634933.0	270.7628361858191
4665326.0	267.36264326647563
4695719.0	269.2957822638789
4726112.0	270.4412250137539
4756505.0	267.1463909913236
4786898.0	276.1219430485762
4817291.0	266.4168674698795
4847684.0	267.22843043616683
4878077.0	273.12460623031154
4908470.0	272.1639701872387
4938863.0	270.60766905931246
4969256.0	270.6835058907533
4999649.0	271.3069642857143
5030042.0	269.1495208822998
5060435.0	268.0056610664719
5090828.0	269.3875443691513
5121221.0	271.2153598281418
5151614.0	268.7840241949831
5182007.0	269.0782656623186
5212400.0	270.50223254152525
5242793.0	270.663249516441
5273186.0	268.7247029168167
5303579.0	272.1460111317254
5333972.0	266.14663099816084
5352383.0	271.03834979662986
5367579.5	263.9455089820359
5394758.0	271.5576097105509
5425151.0	273.19044104078245
5455544.0	267.1023840627041
5485937.0	269.00146869836607
5516330.0	274.1607272727273
5546723.0	270.0097301266752
5577116.0	271.20795073998056
5607509.0	271.4893692416726
5637902.0	267.65731195112636
5668295.0	273.1187230989957
5698688.0	271.9368682390495
5729081.0	265.4729912221472
5759474.0	270.13135516555093
5789867.0	270.50548068283916
5820260.0	270.3673394495413
5850653.0	269.44975344329197
5881046.0	270.4050525601899
5907241.5	266.6942710246052
5922438.0	268.30970504281635
5941832.0	271.7705714764538
5972225.0	271.86621076626335
6002618.0	270.2254674977738
6033011.0	272.2903286034354
6063404.0	271.3138365929446
6093797.0	272.63308957952466
6124190.0	268.8695580474934
6154583.0	272.49682107175295
6184976.0	271.5940628842438
6215369.0	275.01557819053323
6245762.0	272.23177766124803
6276155.0	269.43123209169056
6306548.0	269.4659048332709
6336941.0	268.2546972860125
6367334.0	267.49583766909467
6397727.0	266.53914084717854
