#Insert size (bp)	insert size
496.0	1231.0
497.0	1264.0
498.0	1293.0
499.0	1223.0
500.0	1245.0
501.0	1251.0
502.0	1219.0
503.0	1205.0
504.0	1189.0
505.0	1140.0
506.0	1142.0
507.0	1166.0
508.0	1089.0
509.0	1166.0
510.0	1110.0
511.0	1016.0
512.0	1047.0
513.0	1037.0
514.0	1107.0
515.0	1063.0
516.0	1031.0
517.0	1069.0
518.0	1043.0
519.0	981.0
520.0	989.0
521.0	971.0
522.0	973.0
523.0	953.0
524.0	894.0
525.0	926.0
526.0	943.0
527.0	940.0
528.0	885.0
529.0	889.0
530.0	909.0
531.0	856.0
532.0	822.0
533.0	843.0
534.0	848.0
535.0	850.0
536.0	831.0
537.0	840.0
538.0	830.0
539.0	794.0
540.0	770.0
541.0	747.0
542.0	708.0
543.0	754.0
544.0	740.0
545.0	749.0
546.0	750.0
547.0	731.0
548.0	705.0
549.0	678.0
550.0	699.0
551.0	708.0
552.0	705.0
553.0	685.0
554.0	653.0
555.0	631.0
556.0	596.0
557.0	679.0
558.0	597.0
559.0	612.0
560.0	590.0
561.0	591.0
562.0	597.0
563.0	582.0
564.0	580.0
565.0	585.0
566.0	545.0
567.0	542.0
568.0	558.0
569.0	494.0
570.0	555.0
571.0	490.0
572.0	484.0
573.0	479.0
574.0	542.0
575.0	472.0
576.0	491.0
577.0	510.0
578.0	463.0
579.0	472.0
580.0	434.0
581.0	422.0
582.0	466.0
583.0	442.0
584.0	431.0
585.0	425.0
586.0	421.0
587.0	410.0
588.0	387.0
589.0	371.0
590.0	425.0
591.0	343.0
592.0	399.0
593.0	366.0
594.0	365.0
595.0	366.0
596.0	329.0
597.0	343.0
598.0	356.0
599.0	355.0
600.0	352.0
601.0	332.0
602.0	302.0
603.0	311.0
604.0	328.0
605.0	319.0
606.0	282.0
607.0	282.0
608.0	274.0
609.0	290.0
610.0	293.0
611.0	284.0
612.0	263.0
613.0	258.0
614.0	256.0
615.0	268.0
616.0	234.0
617.0	248.0
618.0	244.0
619.0	228.0
620.0	241.0
621.0	220.0
622.0	237.0
623.0	235.0
624.0	230.0
625.0	224.0
626.0	190.0
627.0	223.0
628.0	203.0
629.0	209.0
630.0	215.0
631.0	187.0
632.0	196.0
633.0	195.0
634.0	144.0
635.0	176.0
636.0	178.0
637.0	181.0
638.0	202.0
