#Read position (bp)	Clipping profile
0.0	1.2638865996607005
1.0	1.085161556058149
2.0	1.0033446945201836
3.0	0.9682035272475082
4.0	0.9445120049208953
5.0	0.9218626454991748
6.0	0.904991159829581
7.0	0.8899080917241526
8.0	0.8765922206712518
9.0	0.8643020076808585
10.0	0.8522322522280388
11.0	0.8411421770625107
12.0	0.8301263736877161
13.0	0.8194300569048062
14.0	0.8087632130547266
15.0	0.7985231372720355
16.0	0.7882170421198037
17.0	0.7782327913940827
18.0	0.7683723269862508
19.0	0.7585708084440802
20.0	0.7489402329123274
21.0	0.7393744978328022
22.0	0.7297910789935785
23.0	0.7203408778107495
24.0	0.7107951843255492
25.0	0.7013933187525626
26.0	0.69187238253094
27.0	0.6824103921749788
28.0	0.672836404674261
29.0	0.663438075853214
30.0	0.6551125617872038
31.0	0.6471560488402336
32.0	0.6391335165237227
33.0	0.6308704850753135
34.0	0.6228738889396936
35.0	0.615464393626061
36.0	0.6088589199200491
37.0	0.6029961641213704
38.0	0.5981142675272968
39.0	0.5933066427239564
40.0	0.5887076862850572
41.0	0.5844612261228129
42.0	0.5804187186557569
43.0	0.5761699006588863
44.0	0.572364355571789
45.0	0.5688712235726968
46.0	0.5655030568088069
47.0	0.5623718524248755
48.0	0.5593031306585452
49.0	0.5565574322360392
50.0	0.5538459224156167
51.0	0.5512947453497931
52.0	0.5487235266896446
53.0	0.5463751234016961
54.0	0.5442860819226575
55.0	0.5418740170997948
56.0	0.5399122986905848
57.0	0.5380767244338901
58.0	0.5362953803736039
59.0	0.5346602220601577
60.0	0.5330616101834217
61.0	0.5313851897640127
62.0	0.5300813072155834
63.0	0.5288740958868389
64.0	0.5277600190258391
65.0	0.5264408105523379
66.0	0.5253786060531204
67.0	0.5244413667891047
68.0	0.5234534340806204
69.0	0.5228203554834173
70.0	0.5222450438345625
71.0	0.5219125891522325
72.0	0.5217039207877913
73.0	0.5216272911624315
74.0	0.5217062786224177
75.0	0.5217605088188262
76.0	0.5217876239170303
77.0	0.5217192467128632
78.0	0.5220599538163858
79.0	0.5223228523772354
80.0	0.5228769435144522
81.0	0.523685680791326
82.0	0.5246736134998105
83.0	0.5254941399498165
84.0	0.5265386606893357
85.0	0.527987550067292
86.0	0.5290214605509922
87.0	0.5301732627660152
88.0	0.5314677139759386
89.0	0.5329920540619413
90.0	0.5346118864503154
91.0	0.5362670863580864
92.0	0.5381026606147812
93.0	0.5399700656389329
94.0	0.5419612569809735
95.0	0.5443214494420544
96.0	0.5463880914921416
97.0	0.548715274268452
98.0	0.5513301128691899
99.0	0.5538506380848696
100.0	0.556577473830364
101.0	0.5593738656973388
102.0	0.562311727641901
103.0	0.5653969542506164
104.0	0.5686884913891467
105.0	0.572286547029116
106.0	0.5760909131989
107.0	0.5801404941698354
108.0	0.5841641389598796
109.0	0.5883339694967642
110.0	0.5930178079822157
111.0	0.5976191222557413
112.0	0.6024067054647568
113.0	0.6083861740774451
114.0	0.6149044079022781
115.0	0.6221559282959384
116.0	0.6300452429560545
117.0	0.638320063577596
118.0	0.6461669372144361
119.0	0.6542000797867659
120.0	0.6623452195038525
121.0	0.6715879312395534
122.0	0.6811218355516214
123.0	0.6905850048248959
124.0	0.6999750812247504
125.0	0.7092095405392587
126.0	0.7186762465644728
127.0	0.7280274186929907
128.0	0.7375813645993836
129.0	0.7470881538132476
130.0	0.756691614246796
131.0	0.7663834934788366
132.0	0.776090698635949
133.0	0.7859381949533355
134.0	0.7961853442399062
135.0	0.8061625214617476
136.0	0.8162304753167076
137.0	0.8266179157635521
138.0	0.8372835806963183
139.0	0.8480423800968294
140.0	0.8592597783321859
141.0	0.8709770375083506
142.0	0.8834476248476677
143.0	0.8978091955574009
144.0	0.9127625827583743
145.0	0.9302058433248834
146.0	0.9541755901374183
147.0	0.9856456088967042
148.0	1.0710286953071817
149.0	1.2577786290608706
