#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	1.1562123869657866E-6
9.0	0.0
10.0	1.1562123869657866E-6
11.0	1.1562123869657866E-6
12.0	0.0
13.0	3.4686371608973597E-6
14.0	1.3874548643589439E-5
15.0	1.387454864358944E-5
16.0	1.73431858044868E-5
17.0	2.7749097287178877E-5
18.0	4.393607070469989E-5
19.0	4.27798583177341E-5
20.0	6.821653083098141E-5
21.0	1.5146382269251804E-4
22.0	2.4280460126281517E-4
23.0	3.757690257638806E-4
24.0	6.000742288352432E-4
25.0	0.0012498655903100152
26.0	0.0016822890230352194
27.0	0.0031055864713901028
28.0	0.005028367670914206
29.0	0.007677250249452823
30.0	0.011853489391173243
31.0	0.017296937309008168
32.0	0.023799475773303748
33.0	0.031672125916153794
34.0	0.04063970918946042
35.0	0.05035304945236001
36.0	0.059368037433532236
37.0	0.06670767366599105
38.0	0.07197768972578111
39.0	0.07511218150684536
40.0	0.07500812239201843
41.0	0.07214302809711721
42.0	0.06721178226670814
43.0	0.06006985835242048
44.0	0.052075805908939024
45.0	0.044612454951074874
46.0	0.036464626260126975
47.0	0.029194362770886106
48.0	0.02316702759763346
49.0	0.018012632776539986
50.0	0.014597181385443057
51.0	0.012776146875971943
52.0	0.008076143522956018
53.0	0.00610827004034025
54.0	0.0039854640978710665
55.0	0.0025852908972554987
56.0	0.001614072492204238
57.0	0.0010452159978170713
58.0	7.064457684360956E-4
59.0	4.948589016213567E-4
60.0	3.3530159222007813E-4
61.0	1.884626190754232E-4
62.0	1.109963891487155E-4
63.0	8.324729186153665E-5
64.0	7.052895560491298E-5
65.0	3.8155008769870955E-5
66.0	3.0061522061110453E-5
67.0	1.8499398191452583E-5
68.0	6.93727432179472E-6
69.0	4.6248495478631465E-6
70.0	3.4686371608973597E-6
71.0	3.4686371608973597E-6
72.0	2.3124247739315732E-6
73.0	1.1562123869657866E-6
74.0	1.1562123869657866E-6
75.0	2.3124247739315732E-6
76.0	0.0
77.0	1.1562123869657866E-6
78.0	1.1562123869657866E-6
79.0	0.0
80.0	1.1562123869657866E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	1.1562123869657866E-6
85.0	0.0
86.0	1.1562123869657866E-6
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.618697341752101E-5
