#Read position (bp)	Clipping profile
0.0	1.6546877070542663
1.0	1.390244475267116
2.0	1.2723094312775602
3.0	1.2205373181042165
4.0	1.1839961205868104
5.0	1.1493730446642094
6.0	1.1224690590981972
7.0	1.0976953658660573
8.0	1.0751513050248103
9.0	1.0538888535611663
10.0	1.0331623478372474
11.0	1.0134488654108407
12.0	0.9942909514514717
13.0	0.9759020031186646
14.0	0.957494658479002
15.0	0.9392136351464141
16.0	0.9211325183483231
17.0	0.9031838549595921
18.0	0.8855945327647731
19.0	0.8681548338657122
20.0	0.8511137216151883
21.0	0.8344822337973148
22.0	0.8178053684225308
23.0	0.8012768999230483
24.0	0.7848122052873316
25.0	0.7682027930376847
26.0	0.7517785702770502
27.0	0.7355419898463423
28.0	0.7198131474848477
29.0	0.7038831721683991
30.0	0.688842351683302
31.0	0.6737819084708923
32.0	0.6588661828724128
33.0	0.6442815907973334
34.0	0.6296295455971168
35.0	0.6155625029549068
36.0	0.6019345188363158
37.0	0.5887014421048907
38.0	0.5760791227610698
39.0	0.5635181244401007
40.0	0.5513863732790945
41.0	0.5397231147326762
42.0	0.5284805184030215
43.0	0.5174329229260356
44.0	0.5065692905176052
45.0	0.49568603538186223
46.0	0.4854307075201221
47.0	0.47541207880658987
48.0	0.4657209043550865
49.0	0.45612661711968905
50.0	0.4470744077263017
51.0	0.43855078554989724
52.0	0.43041225939700223
53.0	0.42246382841494784
54.0	0.41489068209274665
55.0	0.40763149940754695
56.0	0.4007120351889463
57.0	0.3937594576180057
58.0	0.3873587692527316
59.0	0.3812904408313144
60.0	0.37547843428541783
61.0	0.37000982546749156
62.0	0.3649851808550125
63.0	0.3603591228910704
64.0	0.35608504759829773
65.0	0.3523518237270783
66.0	0.3489202992882898
67.0	0.3458885879184953
68.0	0.3430089526853733
69.0	0.34076705608991037
70.0	0.3385644049490726
71.0	0.3368412842069361
72.0	0.33560873164761434
73.0	0.33485938874836496
74.0	0.33435900920189404
75.0	0.33430872596315553
76.0	0.33475882227088793
77.0	0.33552656147699284
78.0	0.33697373761629607
79.0	0.3386711035288348
80.0	0.340789131658137
81.0	0.3429905563785177
82.0	0.3459241541117493
83.0	0.3488565254245239
84.0	0.3523604086702775
85.0	0.35611816095063775
86.0	0.36035789647061334
87.0	0.36485885954793773
88.0	0.36994237234235455
89.0	0.37513748939836167
90.0	0.38088694850094934
91.0	0.3869810317519643
92.0	0.393368229492211
93.0	0.4003968451314879
94.0	0.4070771573609664
95.0	0.41446020851232684
96.0	0.42215354403931754
97.0	0.4300553710440045
98.0	0.438211067083298
99.0	0.4466880852823351
100.0	0.4558052949599455
101.0	0.4651224111720526
102.0	0.4748883972714352
103.0	0.4849131580872526
104.0	0.49496857941449585
105.0	0.505659286538484
106.0	0.5164836734922893
107.0	0.52749202351465
108.0	0.5387898087648714
109.0	0.5504015576520941
110.0	0.5625014218812173
111.0	0.5749667594065376
112.0	0.5874603046023696
113.0	0.6007399853111622
114.0	0.6142195725544517
115.0	0.628395766617338
116.0	0.642932528294593
117.0	0.6574508936649925
118.0	0.6722967132974209
119.0	0.6871462121912203
120.0	0.7022238252900285
121.0	0.7180066301516328
122.0	0.7338617938202022
123.0	0.749964694421093
124.0	0.7662123126359142
125.0	0.7825727615327828
126.0	0.7989638709410771
127.0	0.8156113022248923
128.0	0.83221212953134
129.0	0.8487136167807676
130.0	0.8656566153947286
131.0	0.8827933884409013
132.0	0.9002428987036184
133.0	0.9178457115234651
134.0	0.9357698465030552
135.0	0.95380803858515
136.0	0.9719553820879208
137.0	0.9902462167841649
138.0	1.009005544094997
139.0	1.0278727964060483
140.0	1.0474795802526928
141.0	1.0682060859766118
142.0	1.089846274941023
143.0	1.1133960005570402
144.0	1.1378177111180106
145.0	1.1656071722540031
146.0	1.2023875217605315
147.0	1.2487364036728594
148.0	1.3712067505125365
149.0	1.6452516280578267
