#Read position (bp)	Clipping profile
0.0	3.069356278651981
1.0	2.1341715200586284
2.0	1.6739248731330807
3.0	1.4925046144408722
4.0	1.3802029720360642
5.0	1.2748497051343555
6.0	1.2080830119306936
7.0	1.1518301666675794
8.0	1.1058656424739697
9.0	1.0658614713007928
10.0	1.02885358570005
11.0	0.9960877531498855
12.0	0.9660067643026188
13.0	0.9386750554071195
14.0	0.9122669327454169
15.0	0.8877382006757429
16.0	0.8642726667124165
17.0	0.8415911071103361
18.0	0.8201445756115887
19.0	0.799804199718435
20.0	0.7804088888087015
21.0	0.7610135778989681
22.0	0.7425633319726546
23.0	0.7249722360312684
24.0	0.7072307888425199
25.0	0.6904021885127566
26.0	0.6740246419250802
27.0	0.6579907553313746
28.0	0.6428052793477849
29.0	0.6271365314976735
30.0	0.6127994661241993
31.0	0.5980006076338269
32.0	0.5841145960024395
33.0	0.5707440743620087
34.0	0.5571909833497807
35.0	0.5446688723194655
36.0	0.5316312712981939
37.0	0.5192809902648641
38.0	0.5075428535957951
39.0	0.49607320129701576
40.0	0.4852264327373088
41.0	0.4754106441595145
42.0	0.4663573511933432
43.0	0.45728257947754875
44.0	0.44862664337940633
45.0	0.4398096166590901
46.0	0.43173360680077355
47.0	0.4234857669454716
48.0	0.41551715083527097
49.0	0.40762371034875156
50.0	0.4011693460869853
51.0	0.39438206120605973
52.0	0.38799213319316306
53.0	0.38198882267348355
54.0	0.3761788209004128
55.0	0.3712709266115157
56.0	0.36647042607073443
57.0	0.361229611162678
58.0	0.35669759499218656
59.0	0.3521977969461299
60.0	0.3478805682718703
61.0	0.34373516959459616
62.0	0.3404059634030029
63.0	0.3376781622008588
64.0	0.3341341685130337
65.0	0.3322118204217589
66.0	0.3296773279662234
67.0	0.3272394898839922
68.0	0.32462982180477556
69.0	0.32324444245408035
70.0	0.32184832372857347
71.0	0.32119322186506644
72.0	0.3203662900045739
73.0	0.3197756243899364
74.0	0.31995819376173346
75.0	0.3201300237587189
76.0	0.31974340626550163
77.0	0.32054885937637095
78.0	0.3217087118560228
79.0	0.3226859949638776
80.0	0.32342701182587735
81.0	0.32523122679422467
82.0	0.3277227617505138
83.0	0.33028947233048406
84.0	0.3332964972777296
85.0	0.3353262391171203
86.0	0.3386661846835251
87.0	0.34127585276274175
88.0	0.3447124527024509
89.0	0.34875045763160917
90.0	0.3529280744333181
91.0	0.3572560424823893
92.0	0.361938409900243
93.0	0.36717922480829945
94.0	0.3721945128453125
95.0	0.37724201900676035
96.0	0.3827835364095413
97.0	0.3885720594329889
98.0	0.3951552961924943
99.0	0.40186740544973876
100.0	0.4084828603336788
101.0	0.4163440826957635
102.0	0.42437713505483365
103.0	0.4323027936657879
104.0	0.4407117241432637
105.0	0.45009793772859436
106.0	0.4587860919511715
107.0	0.46811860866244415
108.0	0.47813844536165867
109.0	0.4877287070684095
110.0	0.4981995975097108
111.0	0.5092181960664033
112.0	0.5208167208629216
113.0	0.5330488687733239
114.0	0.5459253791724217
115.0	0.5588018895715193
116.0	0.5723657199585589
117.0	0.5848770916140624
118.0	0.5985590551240295
119.0	0.6125846786279676
120.0	0.6272117071213547
121.0	0.6429663699699588
122.0	0.6584095909490267
123.0	0.6743360837946163
124.0	0.6907995453807855
125.0	0.7071019163447808
126.0	0.7239197772997324
127.0	0.7418867513595243
128.0	0.7593811929276062
129.0	0.7784328438433687
130.0	0.7973556222613923
131.0	0.8172019869132127
132.0	0.8376175384300473
133.0	0.8599124805389105
134.0	0.8817348901560637
135.0	0.9052433816186364
136.0	0.9293103205714119
137.0	0.9551385169932887
138.0	0.9832112427507876
139.0	1.012626390359736
140.0	1.0453492654106538
141.0	1.081820182270817
142.0	1.122586849055617
143.0	1.174221763149747
144.0	1.2290784896873543
145.0	1.3030083458903474
146.0	1.4155784726654452
147.0	1.568410515609198
148.0	2.0537658208442457
149.0	3.0249489638060516
