#Position (bp)	insert size
15197.0	286.58669131238446
45590.0	282.056741280583
75983.0	285.38983929497147
106376.0	285.0103626943005
136769.0	282.1512315270936
167162.0	281.79818683484433
197555.0	291.64285714285717
221485.0	278.25337118523777
236681.5	288.0866807610994
258341.0	283.1698265429609
288734.0	282.98450774612695
319127.0	285.88331008833103
349520.0	285.1832558139535
379913.0	283.0192492781521
410306.0	285.87444933920705
440699.0	286.4940867279895
471092.0	281.74595540008744
501485.0	281.68141980718667
531878.0	280.9026328862394
562271.0	282.7070093457944
592664.0	287.24626865671644
623057.0	284.7053795877325
653450.0	283.54209065679925
683843.0	285.9331409331409
714236.0	281.30833333333334
744629.0	287.23263558515697
775022.0	286.06988082340195
805415.0	282.51639745472346
835808.0	282.0719754977029
866201.0	284.3111318118305
896594.0	282.21821924858466
926987.0	288.1447028423773
957380.0	281.97945205479454
987773.0	281.9984756097561
1018166.0	282.8525301204819
1038382.5	271.7780082987552
1053579.0	279.5709706959707
1078952.0	283.22770853307765
1109345.0	282.78290508652333
1139738.0	280.02548419979615
1170131.0	282.5096588573777
1200524.0	280.5589950650516
1230917.0	285.1353653070372
1261310.0	281.028484231943
1291703.0	282.0179445350734
1322096.0	283.31788990825686
1348657.5	278.0936626281454
1363854.0	281.46580188679246
1382882.0	286.2082593250444
1413275.0	283.2046617396248
1443668.0	283.22045574986754
1474061.0	282.332625994695
1504454.0	278.31548757170174
1534847.0	285.500496031746
1565240.0	280.0131787032156
1595633.0	280.76418532014577
1626026.0	290.13962264150945
1656419.0	284.2
1686812.0	281.36772216547496
1717205.0	289.34667333666835
1747598.0	279.9319105691057
1777991.0	283.7605145967343
1808384.0	279.21594393342093
1838777.0	286.16100511865983
1869170.0	284.6673436230707
1899563.0	282.53396901072705
1929956.0	281.01725790987535
1960349.0	280.29231517509726
1990742.0	283.82160077145613
2021135.0	281.1352859135286
2051528.0	286.8845437616387
2081921.0	286.99895561357704
2112314.0	297.11316975463194
2142707.0	280.4423791821561
2173100.0	284.25139925373134
2203493.0	282.2373540856031
2233886.0	284.681589958159
2264279.0	285.52153110047846
2294672.0	288.0057251908397
2325065.0	280.5544509715319
2355458.0	280.50630417651695
2385851.0	279.99271734182975
2416244.0	292.24883600620797
