#Position (bp)	insert size
15197.0	265.78652762795156
45590.0	273.27652970736034
75983.0	277.5385956569979
106376.0	275.86575215782983
136769.0	270.34230445752735
167162.0	270.71714743589746
197555.0	274.442089221391
221485.0	266.0151576394503
236681.5	273.7796772647388
258341.0	270.2753952389606
288734.0	269.9182550599332
319127.0	270.94697527617046
349520.0	273.48799261083747
379913.0	273.5245371403078
410306.0	273.84616998950685
440699.0	272.4664241164241
471092.0	264.24114349775783
501485.0	265.93395108285745
531878.0	270.16744717304397
562271.0	268.3731221614068
592664.0	272.29849137931035
623057.0	274.1185347310218
653450.0	273.8966987319633
683843.0	273.58836565096954
714236.0	274.8567335243553
744629.0	275.4120931212472
775022.0	274.15968679558665
805415.0	269.83786748573937
835808.0	271.97486875907515
866201.0	271.00324745615933
896594.0	272.95840669014086
926987.0	273.24270448006575
957380.0	270.56504356740135
987773.0	271.6470530930346
1018166.0	270.2281807688893
1038382.5	263.14
1053579.0	262.4025744167337
1078952.0	270.53489799048936
1109345.0	275.41474514563106
1139738.0	271.02132014327134
1170131.0	264.9372536136662
1200524.0	267.6684464347227
1230917.0	271.28481523317737
1261310.0	273.1411728203537
1291703.0	272.58470357519985
1322096.0	270.1282689912827
1348657.5	261.7192954104719
1363854.0	261.43851791530943
1382882.0	270.33967962184875
1413275.0	274.1548686244204
1443668.0	270.3510140405616
1474061.0	271.0607878100178
1504454.0	267.3474025974026
1534847.0	273.1066557107642
1565240.0	272.28594172902405
1595633.0	269.3295380611581
1626026.0	270.5750828990999
1656419.0	271.32841449417936
1686812.0	268.87761674718195
1717205.0	275.69018194301407
1747598.0	274.49672977624783
1777991.0	272.65250042669396
1808384.0	264.3029080517734
1838777.0	270.1227354333279
1869170.0	265.75714941122493
1899563.0	277.4759322930442
1929956.0	267.8371733149931
1960349.0	268.2292302475415
1990742.0	267.10358974358974
2021135.0	267.5803626306085
2051528.0	270.7234959224496
2081921.0	272.36500902675203
2112314.0	277.7621359223301
2142707.0	271.79025210084035
2173100.0	270.48262926113193
2203493.0	269.5689805910124
2233886.0	272.8343503497544
2264279.0	274.22526986374095
2294672.0	272.7286847323199
2325065.0	266.4643460628591
2355458.0	266.9434747583244
2385851.0	271.2192751235585
2416244.0	273.6307932650582
2446637.0	269.8862509391435
2477030.0	270.2706346596514
2507423.0	268.65028551652534
2537816.0	268.89032574889507
2568209.0	269.2197330059843
2598602.0	271.7435631588042
2628995.0	273.66969391187354
2659388.0	275.2377666248432
2689781.0	269.5324307304786
2720174.0	267.84509300833867
2750567.0	277.9235790479223
2780960.0	274.1503617489777
2811353.0	273.8029685206329
2841746.0	270.94621795879857
2872139.0	265.55540043152683
2889645.5	283.3594032549729
2904842.0	276.9360022163735
2932925.0	269.77795667447305
2963318.0	275.6233705041621
2993711.0	275.81517416892
3024104.0	273.956374704092
3054497.0	272.7033968516984
3084890.0	268.30758470624806
3115283.0	272.0012930337805
3145676.0	273.6378236643723
3176069.0	270.54634785456926
3206462.0	268.1281273692191
3236855.0	269.0938930093104
3267248.0	271.4950696509626
3297641.0	277.10298792116976
3322340.5	263.2226277372263
3337537.0	0.0
3358427.0	204.66666666666666
3388820.0	171.8
3410819.5	0.0
3426016.0	263.66525096525095
3449606.0	269.11125140291807
3479999.0	270.8159802560543
3510392.0	274.3864132128389
3540785.0	263.7300430606161
3571178.0	267.46512430939225
3601571.0	272.91014834794333
3631964.0	277.28753224419603
3662357.0	269.93326626425215
3692750.0	269.6784893267652
3723143.0	268.71090434214824
3753536.0	275.2665201960453
3783929.0	270.8111351891982
3814322.0	271.1782920469361
3844715.0	266.1639509491013
3875108.0	270.7820461517941
3905501.0	270.90404624277454
3935894.0	274.18945538818076
3966287.0	270.701603125421
3987990.0	265.79691457517845
4003186.5	271.8655205348615
4027073.0	274.8917288914417
4057466.0	274.5805576488319
4087859.0	269.57579062159215
4118252.0	268.330243902439
4148645.0	267.02545808334685
4179038.0	270.6148757900926
4209431.0	273.19170653907497
4239824.0	273.3637331913194
4259839.0	263.8849247988807
4275035.5	262.43021632937894
4300610.0	274.7636826474332
4331003.0	271.13014527845036
4361396.0	271.88106565176025
4391789.0	272.68731878528916
4422182.0	268.50547783583346
4452575.0	272.87882256745706
4482968.0	277.2303322430711
4513361.0	276.36586562040213
