#Insert size (bp)	insert size
497.0	2108.0
498.0	1971.0
499.0	2019.0
500.0	2040.0
501.0	1999.0
502.0	2061.0
503.0	2006.0
504.0	1953.0
505.0	1837.0
506.0	1783.0
507.0	1868.0
508.0	1803.0
509.0	1913.0
510.0	1773.0
511.0	1855.0
512.0	1787.0
513.0	1766.0
514.0	1761.0
515.0	1766.0
516.0	1664.0
517.0	1714.0
518.0	1721.0
519.0	1758.0
520.0	1626.0
521.0	1671.0
522.0	1627.0
523.0	1676.0
524.0	1611.0
525.0	1607.0
526.0	1603.0
527.0	1530.0
528.0	1571.0
529.0	1518.0
530.0	1531.0
531.0	1499.0
532.0	1558.0
533.0	1490.0
534.0	1446.0
535.0	1496.0
536.0	1446.0
537.0	1400.0
538.0	1382.0
539.0	1323.0
540.0	1374.0
541.0	1380.0
542.0	1314.0
543.0	1270.0
544.0	1297.0
545.0	1315.0
546.0	1347.0
547.0	1274.0
548.0	1270.0
549.0	1287.0
550.0	1276.0
551.0	1258.0
552.0	1264.0
553.0	1128.0
554.0	1092.0
555.0	1140.0
556.0	1151.0
557.0	1118.0
558.0	1115.0
559.0	1113.0
560.0	1102.0
561.0	1117.0
562.0	1096.0
563.0	1072.0
564.0	1032.0
565.0	1017.0
566.0	1004.0
567.0	1012.0
568.0	1028.0
569.0	989.0
570.0	1008.0
571.0	983.0
572.0	940.0
573.0	962.0
574.0	949.0
575.0	903.0
576.0	934.0
577.0	866.0
578.0	881.0
579.0	874.0
580.0	839.0
581.0	902.0
582.0	863.0
583.0	822.0
584.0	861.0
585.0	815.0
586.0	830.0
587.0	865.0
588.0	811.0
589.0	755.0
590.0	795.0
591.0	755.0
592.0	749.0
593.0	702.0
594.0	770.0
595.0	729.0
596.0	754.0
597.0	713.0
598.0	720.0
599.0	689.0
600.0	669.0
601.0	695.0
602.0	662.0
603.0	619.0
604.0	655.0
605.0	672.0
606.0	576.0
607.0	595.0
608.0	610.0
609.0	617.0
610.0	585.0
611.0	606.0
612.0	568.0
613.0	567.0
614.0	598.0
615.0	587.0
616.0	552.0
617.0	532.0
618.0	517.0
619.0	528.0
620.0	490.0
621.0	493.0
622.0	507.0
623.0	498.0
624.0	487.0
625.0	467.0
626.0	475.0
627.0	486.0
628.0	443.0
629.0	467.0
630.0	441.0
631.0	442.0
632.0	420.0
633.0	396.0
634.0	432.0
635.0	416.0
636.0	418.0
637.0	384.0
638.0	372.0
639.0	362.0
640.0	373.0
641.0	386.0
642.0	362.0
643.0	367.0
644.0	377.0
645.0	342.0
646.0	330.0
647.0	334.0
648.0	357.0
649.0	316.0
650.0	349.0
651.0	332.0
652.0	306.0
653.0	320.0
654.0	318.0
655.0	309.0
656.0	295.0
657.0	295.0
658.0	301.0
659.0	262.0
660.0	279.0
