#Read position (bp)	Clipping profile
0.0	2.147429400673737
1.0	1.650909147404397
2.0	1.433358523030852
3.0	1.3423915906383659
4.0	1.281203201721412
5.0	1.2232531414093624
6.0	1.18265508474638
7.0	1.1452370959038056
8.0	1.1134315626343487
9.0	1.0846191771683753
10.0	1.0567608120485243
11.0	1.0314804866426228
12.0	1.0073945073188897
13.0	0.9836508101040707
14.0	0.9614000454919626
15.0	0.9392415271219731
16.0	0.9176534789335071
17.0	0.8967839804204923
18.0	0.8760382860745316
19.0	0.8563631336436852
20.0	0.8367074014743378
21.0	0.8178139145688131
22.0	0.7993258256220735
23.0	0.7807770483581504
24.0	0.762864284658309
25.0	0.7450728975928342
26.0	0.7276529230285218
27.0	0.7098057027112384
28.0	0.6927231551904655
29.0	0.6757012959868758
30.0	0.6596407397274706
31.0	0.6439248931096669
32.0	0.6286362922448342
33.0	0.6132384524090713
34.0	0.5986514084908782
35.0	0.5840862123668711
36.0	0.5702565586471263
37.0	0.5569342592590345
38.0	0.5441508721275309
39.0	0.5316078107320735
40.0	0.5196036615932043
41.0	0.5080923015898641
42.0	0.49707130318936527
43.0	0.48632461598253535
44.0	0.47602216725748764
45.0	0.46629989884471296
46.0	0.45663589121643416
47.0	0.447367571416191
48.0	0.43856533789191604
49.0	0.43010781400924264
50.0	0.42188333326455324
51.0	0.413782656686918
52.0	0.406206327169747
53.0	0.39895528703267874
54.0	0.3920173986122767
55.0	0.38511106811680995
56.0	0.3788261859893009
57.0	0.3724976082734198
58.0	0.3666642472257549
59.0	0.3613430955751177
60.0	0.3561918712125938
61.0	0.3517689066562703
62.0	0.3473532246980089
63.0	0.3436827952747591
64.0	0.34000508325344725
65.0	0.3365531317720576
66.0	0.33341190447464675
67.0	0.33027067717723585
68.0	0.32767564473447525
69.0	0.3255588362311196
70.0	0.3239906501151015
71.0	0.32247829725089205
72.0	0.3219151096674304
73.0	0.3215242769047696
74.0	0.32105819062880137
75.0	0.32093195892905996
76.0	0.3213422119532195
77.0	0.32187384161174576
78.0	0.3224807247835794
79.0	0.323675070865748
80.0	0.325141300608898
81.0	0.3276562244729766
82.0	0.33024154678498785
83.0	0.33288755741418247
84.0	0.3359195457406633
85.0	0.33942004787579966
86.0	0.3433720710907803
87.0	0.34658855190149845
88.0	0.3507881834505872
89.0	0.3552184306049727
90.0	0.3603016840522512
91.0	0.36527812606128696
92.0	0.3711430450338872
93.0	0.3772240144156601
94.0	0.38373708461577866
95.0	0.39056330653256327
96.0	0.3975594557374613
97.0	0.4047400974265969
98.0	0.41242081084932325
99.0	0.4202957268870365
100.0	0.428347852810925
101.0	0.4369073330664666
102.0	0.4457896751694236
103.0	0.4549171980738014
104.0	0.46432631476990993
105.0	0.4741359743594287
106.0	0.48424179293680236
107.0	0.49533561731792114
108.0	0.5063711809145438
109.0	0.5175596790704686
110.0	0.529478864565281
111.0	0.5420219259607385
112.0	0.5545407120293226
113.0	0.5680499314343392
114.0	0.5818892952848334
115.0	0.5959811225348102
116.0	0.6106361373682487
117.0	0.6257475283469061
118.0	0.6409366003715581
119.0	0.656334440207321
120.0	0.6722323517766747
121.0	0.6887662769101102
122.0	0.7059216504115032
123.0	0.7236353564309832
124.0	0.7409606572204896
125.0	0.7579339657703326
126.0	0.7757496281626806
127.0	0.7937934786276382
128.0	0.8121966039303211
129.0	0.8310488227801609
130.0	0.8500588312546775
131.0	0.8699257587678233
132.0	0.8902272146320018
133.0	0.9105869312806764
134.0	0.9316482048759906
135.0	0.9529303839458525
136.0	0.9745694103207523
137.0	0.9972644134146428
138.0	1.020784777622227
139.0	1.0449241626650814
140.0	1.0709715884001807
141.0	1.098577490120549
142.0	1.1280258891506039
143.0	1.1627930122986088
144.0	1.1985505687830462
145.0	1.2420495270073935
146.0	1.302191649336106
147.0	1.3825332711561296
148.0	1.61008775773418
149.0	2.1270672564923756
