#Read position (bp)	Clipping profile
0.0	1.2560708472193867
1.0	1.0970973526977008
2.0	1.0255976575508237
3.0	0.994068033370398
4.0	0.9720644246410438
5.0	0.951107706358266
6.0	0.9350089723152658
7.0	0.9199459550112841
8.0	0.906526332234276
9.0	0.8938046364216521
10.0	0.8817653962860247
11.0	0.870190294772032
12.0	0.8589469664209115
13.0	0.8476812906546755
14.0	0.8366038488849912
15.0	0.8255530521102526
16.0	0.8147592506093452
17.0	0.8040316318378191
18.0	0.793389964662892
19.0	0.7828995722979792
20.0	0.7724899744338696
21.0	0.7619248041799156
22.0	0.7515023135763159
23.0	0.7412534451978465
24.0	0.73073812686992
25.0	0.7203405622293342
26.0	0.7100108993500615
27.0	0.6995677803632783
28.0	0.6894332276082854
29.0	0.6790648865105432
30.0	0.6696531866829485
31.0	0.6604202661762796
32.0	0.6511323366477874
33.0	0.6419157469444724
34.0	0.6326776693420075
35.0	0.6239114660048715
36.0	0.6158320159245617
37.0	0.6084169716859625
38.0	0.601570927016849
39.0	0.5949337447274712
40.0	0.5886807660748911
41.0	0.582780188968367
42.0	0.5767670152702982
43.0	0.5708492478444542
44.0	0.5655692412653752
45.0	0.560228209052711
46.0	0.5554372670582804
47.0	0.5506317132924282
48.0	0.5462172392911014
49.0	0.5418337078645504
50.0	0.5378902486125865
51.0	0.5339622606480104
52.0	0.5300248180078084
53.0	0.5263564038649614
54.0	0.5225685170028417
55.0	0.5190212946111993
56.0	0.5157895145790754
57.0	0.5124468569873388
58.0	0.5096671823533259
59.0	0.5068402343411834
60.0	0.5043596712633351
61.0	0.5019349767232761
62.0	0.49975352520159266
63.0	0.49773366268151514
64.0	0.4958942985142957
65.0	0.49388303115387816
66.0	0.49218462760508114
67.0	0.4907518144897751
68.0	0.48915655285689696
69.0	0.4881474811128243
70.0	0.48711434292170386
71.0	0.4865977738261436
72.0	0.4862161487372439
73.0	0.48597462475080055
74.0	0.48590414444158936
75.0	0.4859161776651132
76.0	0.48587578041471163
77.0	0.4862281819607677
78.0	0.48661668317739537
79.0	0.4871762280712551
80.0	0.48812083611787854
81.0	0.48909638673927763
82.0	0.49058334936044107
83.0	0.4921253210034279
84.0	0.49390280002109593
85.0	0.4957627925714992
86.0	0.4977835146075426
87.0	0.49972945875454483
88.0	0.5018369919031533
89.0	0.5042290248365046
90.0	0.5067766301597001
91.0	0.509477229324842
92.0	0.512250887347093
93.0	0.5156021400984896
94.0	0.5187591422415723
95.0	0.5223149597928746
96.0	0.5261105822986881
97.0	0.5299500401187672
98.0	0.5338591187320916
99.0	0.537848991846219
100.0	0.5418302698006865
101.0	0.5460418980340395
102.0	0.5506385894201561
103.0	0.5553186538549738
104.0	0.5601878118023094
105.0	0.5655400177225316
106.0	0.5708552644562161
107.0	0.5766243356199438
108.0	0.5824432587096987
109.0	0.5884229112850939
110.0	0.5945495410906735
111.0	0.6010569364691868
112.0	0.6078342198610212
113.0	0.615183940886205
114.0	0.6231963487211675
115.0	0.632014982532229
116.0	0.6412788456136734
117.0	0.6504206574279473
118.0	0.6595951308489288
119.0	0.6687438187909306
120.0	0.6781727089378452
121.0	0.6884241558642127
122.0	0.6985526920074435
123.0	0.7089614303555872
124.0	0.7192240509895126
125.0	0.7295158951662816
126.0	0.74004582526563
127.0	0.7502371060743781
128.0	0.7605865378208685
129.0	0.7708689273220116
130.0	0.7812355493878218
131.0	0.7916004524217001
132.0	0.802163044127756
133.0	0.8129585646605955
134.0	0.8236277363464342
135.0	0.834301205612103
136.0	0.8452385462793307
137.0	0.8561733083986606
138.0	0.867134715512936
139.0	0.8781683219683547
140.0	0.8897881183125791
141.0	0.902137643711929
142.0	0.9149332578976281
143.0	0.9291513710070411
144.0	0.9437468116255241
145.0	0.9603646933119825
146.0	0.9824671463774255
147.0	1.0104813502569505
148.0	1.0850168557957058
149.0	1.2519391539708709
