#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	2.819999436000113E-6
6.0	5.639998872000226E-6
7.0	7.0499985900002825E-6
8.0	9.869998026000394E-6
9.0	1.5509996898000622E-5
10.0	3.665999266800147E-5
11.0	3.24299935140013E-5
12.0	4.5119990976001805E-5
13.0	5.075998984800202E-5
14.0	6.48599870280026E-5
15.0	6.626998674600264E-5
16.0	1.0856997828600433E-4
17.0	1.50869969826006E-4
18.0	1.917599616480077E-4
19.0	2.6366994726601054E-4
20.0	3.017399396520121E-4
21.0	3.9902992019401595E-4
22.0	5.795098840980232E-4
23.0	7.571698485660304E-4
24.0	0.0012407997518400497
25.0	0.00199796960040608
26.0	0.0023321395335720936
27.0	0.0041059191788161645
28.0	0.006343588731282253
29.0	0.00926228814754237
30.0	0.01380671723865655
31.0	0.01977383604523279
32.0	0.02645018470996306
33.0	0.03486929302614139
34.0	0.04405262118947576
35.0	0.05289613942077211
36.0	0.061215137756972446
37.0	0.06848932630213474
38.0	0.07310284537943092
39.0	0.07453822509235498
40.0	0.07432531513493697
41.0	0.07043371591325681
42.0	0.06456247708750458
43.0	0.05769295846140831
44.0	0.049602380079523986
45.0	0.04113392177321565
46.0	0.033584783283043346
47.0	0.026804094639181066
48.0	0.021089365782126845
49.0	0.016351766729646656
50.0	0.012948027410394518
51.0	0.01122500775499845
52.0	0.0071289585742082846
53.0	0.005178928964214207
54.0	0.0035489692902061424
55.0	0.002291249541750092
56.0	0.0014734497053100588
57.0	9.898198020360397E-4
58.0	6.880798623840275E-4
59.0	4.25819914836017E-4
60.0	3.172499365500127E-4
61.0	2.1995995600800883E-4
62.0	1.649699670060066E-4
63.0	8.882998223400355E-5
64.0	5.780998843800232E-5
65.0	3.383999323200136E-5
66.0	2.819999436000113E-5
67.0	1.8329996334000736E-5
68.0	7.0499985900002825E-6
69.0	0.0
70.0	2.819999436000113E-6
71.0	1.4099997180000564E-6
72.0	2.819999436000113E-6
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	1.4099997180000564E-6
79.0	0.0
80.0	1.4099997180000564E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	1.4099997180000564E-6
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	7.049998590000282E-6
